Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.55,0.1,0.0,0.54,,5,256,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.77,0.31,0.0,0.72,,5,144,20,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.69,0.31,0.0,28.6,,5,10,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.64,0.03,0.0,27.45,,3,7,20,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.7,0.26,0.0,0.64,31.85,3,181,22,MLP,IID,AG_NEWS,0.36,0.8768,0.6252,0.1812,1.33,0.5319,0.4251,0.8801,,"{OFF,OFF,OFF,OFF,OFF,OFF}",40.57
Client 1,2,2.22,0.1,0.0,0.47,,5,242,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.57,0.18,0.0,0.25,,5,214,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.8,0.31,0.0,34.52,37.54,5,10,29,MLP,IID,AG_NEWS,0.27,0.9131,0.8417,0.1311,0.69,0.7481,0.7288,0.44,,"{ON,OFF,ON,OFF,OFF,ON}",40.89
Client 1,3,3.15,0.1,0.0,0.55,,5,234,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,1.84,0.09,0.0,0.88,,5,166,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.49,0.25,0.0,36.85,,5,15,32,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,0.93,0.13,0.0,31.51,,3,9,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,3.22,0.26,0.0,0.58,40.28,3,167,29,MLP,IID,AG_NEWS,0.16,0.951,0.8123,0.0706,0.78,0.7565,0.7235,0.4692,,"{OFF,OFF,ON,OFF,OFF,ON}",35.41
