Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,52.37,0.0,0.0,13.32,,5,310,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,25.63,0.0,0.0,12.57,,5,199,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,22.75,0.0,0.0,14.45,,5,194,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,29.32,0.0,0.0,30.11,,3,141,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,62.85,0.0,0.0,31.27,102.9,3,255,17,CNN 16k,non-IID,FashionMNIST,0.38,0.8741,0.8089,0.3766,1.64,0.7051,0.6578,0.9229,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,14.66,0.05,320.64,7.61,,5,343,51,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,60.4,0.05,76.93,20.28,,5,214,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,36.55,0.05,139.61,55.14,,5,190,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,54.72,0.05,86.28,65.15,,3,166,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,55.31,0.05,224.57,16.68,349.84,3,249,46,CNN 16k,non-IID,FashionMNIST,0.7,0.6931,0.699,1.2094,1.22,0.7595,0.7236,0.8064,"{ON,OFF,ON,OFF,OFF,ON}",0.0
Client 1,3,64.86,0.05,248.88,8.3,,5,224,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,94.45,0.05,119.57,20.28,,5,231,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,58.89,0.05,193.71,39.27,,5,219,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,11.96,0.05,285.98,47.93,,3,214,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,30.08,0.05,354.47,16.6,408.02,3,248,43,CNN 16k,non-IID,FashionMNIST,0.63,0.7074,0.6854,0.9803,1.07,0.7421,0.7033,0.8769,"{ON,OFF,ON,OFF,OFF,ON}",0.0
Client 1,4,115.76,0.0,0.0,14.01,,5,259,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,72.19,0.0,0.0,30.02,,5,210,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,78.96,0.0,0.0,48.55,,5,183,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,76.92,0.0,0.0,75.96,,3,151,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,118.92,0.0,0.0,25.71,163.01,3,234,48,CNN 16k,non-IID,FashionMNIST,0.23,0.9191,0.8652,0.2434,0.98,0.7511,0.7158,0.8129,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,5,15.25,0.05,453.74,7.5,,5,297,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,137.81,0.05,78.21,54.16,,5,215,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,55.5,0.05,326.98,12.84,,5,268,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,136.82,0.05,138.29,36.92,,3,208,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,122.2,0.05,289.14,17.2,483.42,3,234,41,CNN 16k,non-IID,FashionMNIST,0.58,0.7469,0.745,0.9716,0.93,0.7755,0.7411,0.7448,"{ON,OFF,OFF,OFF,OFF,ON}",0.0
Client 1,6,162.55,0.0,0.0,14.71,,5,248,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,121.7,0.0,0.0,35.53,,5,216,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,108.36,0.0,0.0,64.12,,5,182,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,118.28,0.0,0.0,62.79,,3,187,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,160.82,0.0,0.0,30.09,200.61,3,230,41,CNN 16k,non-IID,FashionMNIST,0.17,0.9389,0.9042,0.1983,0.82,0.7954,0.7682,0.6715,"{OFF,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,7,284.44,0.05,331.83,36.33,,5,232,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,210.19,0.05,274.55,38.79,,5,218,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,20.93,0.05,661.3,19.82,,5,247,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,199.83,0.05,376.23,71.6,,3,209,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,27.57,0.05,1007.62,16.7,1058.98,3,257,56,CNN 16k,non-IID,FashionMNIST,0.53,0.764,0.7715,0.9388,0.79,0.8193,0.788,0.5613,"{ON,OFF,OFF,OFF,OFF,ON}",0.0
Client 1,8,183.88,0.0,0.0,26.38,,5,231,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,146.89,0.0,0.0,49.14,,5,212,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,150.02,0.0,0.0,67.6,,5,194,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,157.96,0.0,0.0,61.34,,3,201,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
