Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,46.08,0.0,0.0,14.47,,5,325,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.76,0.0,0.0,11.77,,5,202,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,20.53,0.0,0.0,51.26,,5,97,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.87,0.0,0.0,17.28,,3,171,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,57.12,0.0,0.0,28.98,94.52,3,258,16,CNN 16k,non-IID,FashionMNIST,0.29,0.9157,0.7812,0.2809,1.69,0.6543,0.6102,1.0985,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,63.34,0.0,0.0,14.03,,5,300,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,33.74,0.0,0.0,16.18,,5,205,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,34.83,0.0,0.0,20.39,,5,177,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,32.9,0.0,0.0,19.07,,3,194,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,74.37,0.0,0.0,28.91,111.85,3,251,19,CNN 16k,non-IID,FashionMNIST,0.19,0.9355,0.8833,0.2188,1.1,0.7716,0.7342,0.7221,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,3,91.6,0.0,0.0,14.8,,5,278,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
