Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,40.3,0.0,0.0,12.31,,5,309,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.39,0.0,0.0,8.4,,5,195,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,14.62,0.0,0.0,48.56,,5,145,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.04,0.0,0.0,31.53,,3,134,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,61.11,0.0,0.0,34.93,98.61,3,278,16,CNN 16k,IID,FashionMNIST,0.47,0.8511,0.8058,0.4973,1.12,0.7427,0.7133,0.7611,"{OFF,OFF,OFF,OFF,OFF,OFF}",20.47
Client 1,2,66.97,0.0,0.0,16.11,,5,289,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,37.08,0.0,0.0,17.24,,5,200,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,38.42,0.0,0.0,64.6,,5,153,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,37.91,0.0,0.0,46.29,,3,142,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,88.32,0.0,0.0,34.3,125.27,3,266,17,CNN 16k,IID,FashionMNIST,0.28,0.8998,0.8782,0.3085,0.82,0.8021,0.7853,0.6851,"{OFF,OFF,OFF,OFF,OFF,OFF}",14.37
Client 1,3,15.45,0.05,361.5,7.29,,5,385,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,62.57,0.05,136.83,3.92,,5,303,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,80.74,0.0,117.54,24.76,392.52,5,296,31,CNN 16k,IID,FashionMNIST,0.97,0.5887,0.6054,1.6808,1.15,0.7815,0.7613,0.7984,"{ON,OFF,ON,OFF,OFF,ON}",19.8
Client 1,4,103.53,0.0,0.0,14.31,,5,259,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,75.75,0.0,0.0,18.73,,5,209,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,77.1,0.0,0.0,60.02,,5,195,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,53.36,0.0,0.0,56.55,,3,162,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,117.88,0.0,0.0,32.7,153.37,3,251,29,CNN 16k,IID,FashionMNIST,0.28,0.8992,0.8748,0.3087,0.62,0.8053,0.783,0.5952,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.11
Client 1,5,129.68,0.0,0.0,14.83,,5,251,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,89.34,0.0,0.0,30.79,,5,207,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,98.33,0.0,0.0,53.31,,5,216,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,74.3,0.0,0.0,88.9,,3,149,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,142.8,0.0,0.0,29.2,179.67,3,243,27,CNN 16k,IID,FashionMNIST,0.23,0.9154,0.9022,0.288,0.62,0.836,0.815,0.506,"{OFF,OFF,OFF,OFF,OFF,OFF}",13.83
Client 1,6,145.66,0.0,0.0,15.58,,5,248,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,107.38,0.0,0.0,32.99,,5,217,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,107.81,0.0,0.0,59.72,,5,206,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,92.67,0.0,0.0,79.81,,3,164,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,156.61,0.0,0.0,27.82,186.99,3,240,26,CNN 16k,IID,FashionMNIST,0.21,0.9241,0.8869,0.2375,0.6,0.818,0.8027,0.6355,"{OFF,OFF,OFF,OFF,OFF,OFF}",18.48
Client 1,7,165.66,0.0,0.0,15.32,,5,241,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,128.2,0.0,0.0,37.35,,5,221,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,126.26,0.0,0.0,52.15,,5,220,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,116.13,0.0,0.0,72.03,,3,172,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,169.93,0.0,0.0,28.41,202.98,3,236,26,CNN 16k,IID,FashionMNIST,0.2,0.9271,0.9032,0.2315,0.55,0.8344,0.8165,0.5536,"{OFF,OFF,OFF,OFF,OFF,OFF}",89.78
Client 1,8,168.32,0.0,0.0,20.3,,5,231,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,142.98,0.0,0.0,35.47,,5,218,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,140.86,0.0,0.0,68.68,,5,203,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,113.3,0.0,0.0,78.55,,3,184,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,173.32,0.0,0.0,28.25,214.03,3,232,26,CNN 16k,IID,FashionMNIST,0.17,0.9387,0.9155,0.1849,0.68,0.834,0.8109,0.525,"{OFF,OFF,OFF,OFF,OFF,OFF}",20.55
Client 1,9,186.14,0.0,0.0,28.29,,5,227,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,174.02,0.0,0.0,30.08,,5,215,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,161.77,0.0,0.0,70.66,,5,208,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,150.7,0.0,0.0,74.22,,3,188,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,181.35,0.0,0.0,41.74,240.19,3,227,26,CNN 16k,IID,FashionMNIST,0.19,0.9303,0.9054,0.2295,0.52,0.8365,0.8282,0.5002,"{OFF,OFF,OFF,OFF,OFF,OFF}",16.87
Client 1,10,206.95,0.0,0.0,24.63,,5,226,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,200.75,0.0,0.0,26.85,,5,222,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,183.82,0.0,0.0,81.98,,5,198,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,173.14,0.0,0.0,51.05,,3,204,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,194.14,0.0,0.0,40.55,270.65,3,224,26,CNN 16k,IID,FashionMNIST,0.17,0.9375,0.9156,0.2056,0.55,0.8453,0.8306,0.4688,"{OFF,OFF,OFF,OFF,OFF,OFF}",16.87
