Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,4.81,0.05,0.0,2.22,,5,396,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,1.05,0.27,0.0,1.36,,5,240,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,1.14,0.22,0.0,35.1,,5,18,22,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.58,0.03,0.0,29.63,,3,11,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,6.63,0.19,0.0,3.38,37.23,3,280,22,MLP,IID,AG_NEWS,0.36,0.8839,0.8191,0.1667,1.04,0.6901,0.6328,0.5358,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.1
Client 1,2,5.69,0.05,0.0,1.51,,5,372,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.99,0.17,0.0,0.72,,5,218,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.93,0.22,0.0,34.38,,5,25,26,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.76,0.26,0.0,39.31,,3,21,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,6.02,0.19,0.0,2.81,42.25,3,272,25,MLP,IID,AG_NEWS,0.19,0.9426,0.9147,0.0851,0.93,0.7569,0.7127,0.4221,,"{ON,OFF,OFF,OFF,OFF,OFF}",0.21
