Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,49.78,0.0,0.0,14.07,,5,337,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,15.27,0.0,0.0,14.89,,5,204,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,16.01,0.0,0.0,54.17,,5,90,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,15.07,0.0,0.0,41.77,,3,109,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,58.79,0.0,0.0,30.1,98.73,3,258,19,CNN 16k,non-IID,FashionMNIST,0.37,0.8893,0.7721,0.3285,1.87,0.6673,0.6094,0.9469,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,56.96,0.0,0.0,14.21,,5,309,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,28.4,0.0,0.0,11.5,,5,200,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,28.64,0.0,0.0,43.21,,5,130,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,35.37,0.0,0.0,46.78,,3,133,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,63.38,0.0,0.0,28.51,100.65,3,251,21,CNN 16k,non-IID,FashionMNIST,0.28,0.9007,0.8475,0.3167,1.11,0.7431,0.7024,0.7353,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,3,73.62,0.0,0.0,14.41,,5,283,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
