Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.47,0.0,0.0,13.19,,5,315,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.49,0.0,0.0,10.1,,5,196,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.04,0.0,0.0,23.45,,5,242,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.17,0.0,0.0,55.85,,3,89,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,63.09,0.0,0.0,29.7,95.21,3,276,16,CNN 16k,IID,FashionMNIST,0.36,0.8819,0.826,0.3613,1.23,0.7628,0.7354,0.8208,"{OFF,OFF,OFF,OFF,OFF,OFF}",5.8
Client 1,2,15.64,0.05,229.06,7.1,,5,382,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,34.92,0.05,72.16,11.73,,5,284,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,4.24,0.0,127.76,47.82,260.23,5,245,28,CNN 16k,IID,FashionMNIST,0.83,0.6394,0.6325,1.0469,1.04,0.7562,0.7212,0.7371,"{ON,OFF,OFF,OFF,OFF,ON}",6.15
Client 1,3,53.22,0.16,0.0,15.08,,5,373,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,36.41,0.37,0.0,7.51,,5,315,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,32.27,0.12,0.0,57.79,94.19,5,211,26,CNN 16k,IID,FashionMNIST,0.18,0.9343,0.8485,0.1637,0.9,0.7506,0.7135,0.7531,"{ON,OFF,OFF,OFF,OFF,ON}",6.14
Client 1,4,87.31,0.16,0.0,14.68,,5,367,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,61.42,0.17,0.0,16.67,,5,332,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,69.49,0.07,0.0,31.87,115.34,5,321,27,CNN 16k,IID,FashionMNIST,0.23,0.912,0.8928,0.3511,0.88,0.7954,0.7715,0.6212,"{ON,OFF,OFF,OFF,OFF,ON}",6.3
Client 1,5,64.61,0.1,0.0,13.97,,5,369,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,40.5,0.23,0.0,15.98,,5,320,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,43.58,0.03,0.0,68.32,116.6,5,217,26,CNN 16k,IID,FashionMNIST,0.23,0.9117,0.8964,0.3446,1.09,0.8029,0.7762,0.5696,"{ON,OFF,OFF,OFF,OFF,ON}",6.47
Client 1,6,82.9,0.38,0.0,15.4,,5,367,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,59.77,0.12,0.0,17.39,,5,330,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,69.68,0.02,0.0,32.79,111.18,5,321,26,CNN 16k,IID,FashionMNIST,0.26,0.8966,0.8826,0.4422,0.64,0.7892,0.7821,0.6986,"{ON,OFF,OFF,OFF,OFF,ON}",6.18
Client 1,7,103.43,0.18,0.0,14.87,,5,365,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,76.77,0.12,0.0,20.78,,5,334,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,87.98,0.02,0.0,40.33,133.87,5,312,26,CNN 16k,IID,FashionMNIST,0.21,0.9187,0.8799,0.2925,0.62,0.8034,0.7908,0.7226,"{ON,OFF,OFF,OFF,OFF,ON}",6.88
Client 1,8,95.49,0.09,0.0,18.07,,5,364,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,75.14,0.19,0.0,22.41,,5,338,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,79.74,0.0,0.0,72.48,158.24,5,253,27,CNN 16k,IID,FashionMNIST,0.16,0.9423,0.923,0.1798,0.75,0.832,0.8075,0.5277,"{ON,OFF,OFF,OFF,OFF,ON}",6.7
Client 1,9,102.77,0.12,0.0,22.29,,5,356,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,113.88,0.22,0.0,15.81,,5,353,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,102.35,0.0,0.0,39.61,148.62,5,324,26,CNN 16k,IID,FashionMNIST,0.18,0.9317,0.9234,0.2248,0.78,0.8294,0.8092,0.5727,"{ON,OFF,OFF,OFF,OFF,ON}",6.66
Client 1,10,104.26,0.23,0.0,23.71,,5,351,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,98.82,0.17,0.0,23.49,,5,340,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,111.04,0.0,0.0,62.05,180.0,5,286,26,CNN 16k,IID,FashionMNIST,0.19,0.9317,0.9046,0.218,0.48,0.8376,0.8369,0.5105,"{ON,OFF,OFF,OFF,OFF,ON}",6.66
