Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,48.32,0.0,0.0,16.91,,5,330,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.56,0.0,0.0,11.06,,5,190,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,18.94,0.0,0.0,40.81,,5,175,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,20.46,0.0,0.0,28.42,,3,137,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,85.13,0.0,0.0,30.69,118.27,3,278,17,CNN 16k,IID,FashionMNIST,0.37,0.8762,0.808,0.4045,1.19,0.7408,0.711,0.7567,"{OFF,OFF,OFF,OFF,OFF,OFF}",9.47
Client 1,2,13.51,0.05,189.26,7.12,,5,352,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,39.28,0.05,60.9,15.52,,5,276,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,2.8,0.0,124.26,4.1,218.02,5,312,27,CNN 16k,IID,FashionMNIST,0.59,0.7363,0.7208,0.8549,1.14,0.7286,0.6905,0.7899,"{ON,OFF,OFF,OFF,OFF,ON}",5.28
Client 1,3,45.77,0.15,0.0,14.63,,5,377,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,24.03,0.21,0.0,9.19,,5,297,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,30.18,0.12,0.0,16.16,73.78,5,338,29,CNN 16k,IID,FashionMNIST,0.2,0.9267,0.8942,0.211,0.93,0.7952,0.771,0.676,"{ON,OFF,OFF,OFF,OFF,ON}",6.44
Client 1,4,57.07,0.29,0.0,13.53,,5,371,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,37.02,0.31,0.0,11.5,,5,318,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,43.16,0.07,0.0,45.74,93.09,5,238,30,CNN 16k,IID,FashionMNIST,0.16,0.9399,0.8711,0.1651,0.78,0.7899,0.7673,0.6375,"{ON,OFF,OFF,OFF,OFF,ON}",5.64
Client 1,5,72.5,0.11,0.0,15.21,,5,373,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,50.0,0.18,0.0,15.27,,5,326,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,56.25,0.03,0.0,24.85,100.69,5,331,29,CNN 16k,IID,FashionMNIST,0.16,0.9408,0.8908,0.1734,0.75,0.8047,0.7748,0.6461,"{ON,OFF,OFF,OFF,OFF,ON}",6.18
Client 1,6,103.53,0.07,0.0,15.44,,5,364,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,91.86,0.16,0.0,13.73,,5,343,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,89.75,0.02,0.0,56.1,150.82,5,280,30,CNN 16k,IID,FashionMNIST,0.22,0.9179,0.9111,0.2896,0.77,0.824,0.7993,0.5554,"{ON,OFF,OFF,OFF,OFF,ON}",6.9
Client 1,7,105.28,0.11,0.0,17.11,,5,367,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,87.83,0.09,0.0,15.95,,5,339,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,89.63,0.02,0.0,32.95,135.27,5,332,29,CNN 16k,IID,FashionMNIST,0.2,0.9237,0.8979,0.2669,0.88,0.8033,0.7782,0.6196,"{ON,OFF,OFF,OFF,OFF,ON}",3.03
Client 1,8,81.64,0.13,0.0,20.05,,5,355,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,71.03,0.14,0.0,19.05,,5,334,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,77.82,0.0,0.0,21.86,114.33,5,366,30,CNN 16k,IID,FashionMNIST,0.18,0.9353,0.9214,0.186,0.62,0.8549,0.8425,0.4629,"{ON,OFF,OFF,OFF,OFF,ON}",6.71
Client 1,9,105.58,0.16,0.0,20.0,,5,356,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,105.06,0.26,0.0,17.48,,5,344,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,99.59,0.0,0.0,52.16,158.09,5,305,30,CNN 16k,IID,FashionMNIST,0.21,0.9213,0.9021,0.2489,0.52,0.8362,0.8287,0.4842,"{ON,OFF,OFF,OFF,OFF,ON}",6.78
Client 1,10,115.6,0.16,0.0,23.94,,5,353,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,122.78,0.06,0.0,21.99,,5,351,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,119.52,0.0,0.0,31.33,160.84,5,350,29,CNN 16k,IID,FashionMNIST,0.22,0.9168,0.9119,0.2934,0.54,0.8421,0.8292,0.4644,"{ON,OFF,OFF,OFF,OFF,ON}",6.78
