Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,41.22,0.0,0.0,13.08,,5,310,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,16.36,0.0,0.0,11.82,,5,193,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,15.77,0.0,0.0,54.87,,5,142,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.52,0.0,0.0,19.01,,3,158,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,57.1,0.0,0.0,25.49,85.29,3,271,17,CNN 16k,IID,FashionMNIST,0.39,0.8674,0.8311,0.4285,1.2,0.763,0.7338,0.723,"{OFF,OFF,OFF,OFF,OFF,OFF}",24.02
Client 1,2,67.2,0.0,0.0,13.1,,5,284,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,36.6,0.0,0.0,17.72,,5,202,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,37.7,0.0,0.0,57.09,,5,162,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,41.74,0.0,0.0,35.96,,3,155,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,84.53,0.0,0.0,29.78,117.01,3,261,16,CNN 16k,IID,FashionMNIST,0.3,0.8903,0.85,0.361,0.73,0.7798,0.7588,0.6565,"{OFF,OFF,OFF,OFF,OFF,OFF}",16.6
Client 1,3,84.0,0.0,0.0,13.12,,5,269,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,52.67,0.0,0.0,22.18,,5,210,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,52.85,0.0,0.0,72.77,,5,153,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,55.04,0.0,0.0,62.11,,3,135,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,100.19,0.0,0.0,29.71,132.44,3,255,17,CNN 16k,IID,FashionMNIST,0.22,0.9178,0.8844,0.2533,0.67,0.8144,0.7934,0.5933,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.7
Client 1,4,110.03,0.0,0.0,14.3,,5,261,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,72.79,0.0,0.0,25.87,,5,208,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,76.97,0.0,0.0,59.05,,5,186,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,75.32,0.0,0.0,73.55,,3,152,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,124.05,0.0,0.0,28.0,162.38,3,247,16,CNN 16k,IID,FashionMNIST,0.22,0.916,0.8766,0.2915,0.63,0.8179,0.8015,0.5798,"{OFF,OFF,OFF,OFF,OFF,OFF}",14.94
Client 1,5,134.0,0.0,0.0,12.83,,5,254,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,87.85,0.0,0.0,33.0,,5,207,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,95.97,0.0,0.0,35.07,,5,234,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,95.35,0.0,0.0,42.57,,3,197,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,145.56,0.0,0.0,26.8,174.86,3,243,17,CNN 16k,IID,FashionMNIST,0.27,0.9005,0.8926,0.3062,0.5,0.8363,0.8283,0.5039,"{OFF,OFF,OFF,OFF,OFF,OFF}",18.5
Client 1,6,144.42,0.0,0.0,12.71,,5,244,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,103.48,0.0,0.0,34.07,,5,212,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,101.36,0.0,0.0,64.07,,5,196,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,111.44,0.0,0.0,29.5,,3,214,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,153.55,0.0,0.0,26.59,182.73,3,239,17,CNN 16k,IID,FashionMNIST,0.23,0.9146,0.9093,0.2739,0.63,0.8403,0.8266,0.5331,"{OFF,OFF,OFF,OFF,OFF,OFF}",18.26
Client 1,7,168.3,0.0,0.0,13.55,,5,234,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,126.0,0.0,0.0,38.74,,5,210,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,131.63,0.0,0.0,56.09,,5,216,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,128.38,0.0,0.0,77.7,,3,174,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,177.2,0.0,0.0,23.61,220.2,3,232,17,CNN 16k,IID,FashionMNIST,0.18,0.9324,0.9044,0.2209,0.63,0.8332,0.8159,0.5411,"{OFF,OFF,OFF,OFF,OFF,OFF}",16.26
Client 1,8,171.03,0.0,0.0,24.08,,5,228,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,150.57,0.0,0.0,33.06,,5,212,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,147.06,0.0,0.0,89.46,,5,184,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,153.13,0.0,0.0,44.06,,3,203,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,177.72,0.0,0.0,28.87,241.03,3,228,17,CNN 16k,IID,FashionMNIST,0.22,0.9169,0.9115,0.2627,0.49,0.8498,0.8363,0.507,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.17
Client 1,9,176.06,0.0,0.0,37.91,,5,221,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,167.11,0.0,0.0,39.11,,5,213,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,166.2,0.0,0.0,48.7,,5,226,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,177.54,0.0,0.0,59.48,,3,197,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,188.55,0.0,0.0,38.4,252.22,3,227,16,CNN 16k,IID,FashionMNIST,0.19,0.9296,0.9199,0.213,0.58,0.849,0.8352,0.481,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.85
Client 1,10,185.67,0.0,0.0,33.51,,5,221,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,181.53,0.0,0.0,32.35,,5,215,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,171.13,0.0,0.0,69.43,,5,202,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,168.59,0.0,0.0,46.06,,3,211,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,183.79,0.0,0.0,41.23,245.61,3,224,17,CNN 16k,IID,FashionMNIST,0.14,0.9487,0.9329,0.1698,0.65,0.8446,0.822,0.4723,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.85
