Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,40.13,0.0,0.0,13.63,,5,320,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,16.21,0.0,0.0,9.13,,5,186,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,11.35,0.0,0.0,56.82,,5,143,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,15.05,0.0,0.0,25.09,,3,133,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,59.77,0.0,0.0,29.69,91.97,3,276,17,CNN 16k,IID,FashionMNIST,0.32,0.9037,0.7601,0.3021,1.36,0.6988,0.6531,0.9669,"{OFF,OFF,OFF,OFF,OFF,OFF}",22.27
Client 1,2,66.37,0.0,0.0,12.81,,5,282,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,36.3,0.0,0.0,17.78,,5,202,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,32.93,0.0,0.0,60.9,,5,164,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,34.29,0.0,0.0,41.14,,3,158,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,84.75,0.0,0.0,28.41,115.77,3,262,17,CNN 16k,IID,FashionMNIST,0.22,0.9218,0.8295,0.2442,0.92,0.7634,0.7372,0.6867,"{OFF,OFF,OFF,OFF,OFF,OFF}",13.97
Client 1,3,84.68,0.0,0.0,12.93,,5,267,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,53.99,0.0,0.0,18.72,,5,202,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,47.58,0.0,0.0,39.3,,5,225,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,54.77,0.0,0.0,22.05,,3,198,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,100.93,0.0,0.0,28.42,131.86,3,256,17,CNN 16k,IID,FashionMNIST,0.25,0.9093,0.8855,0.2776,0.72,0.8181,0.8024,0.6543,"{OFF,OFF,OFF,OFF,OFF,OFF}",18.32
Client 1,4,106.28,0.0,0.0,12.62,,5,256,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,71.91,0.0,0.0,26.97,,5,215,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,69.31,0.0,0.0,71.9,,5,167,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,73.7,0.0,0.0,27.63,,3,201,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,119.35,0.0,0.0,23.99,145.71,3,248,17,CNN 16k,IID,FashionMNIST,0.23,0.917,0.9004,0.268,0.57,0.8308,0.8175,0.5367,"{OFF,OFF,OFF,OFF,OFF,OFF}",15.43
Client 1,5,125.57,0.0,0.0,12.5,,5,249,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,90.61,0.0,0.0,27.34,,5,212,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,92.11,0.0,0.0,43.91,,5,209,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,85.66,0.0,0.0,38.56,,3,199,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,135.27,0.0,0.0,26.41,164.13,3,242,18,CNN 16k,IID,FashionMNIST,0.2,0.9256,0.8937,0.2248,0.74,0.8182,0.7956,0.5417,"{OFF,OFF,OFF,OFF,OFF,OFF}",19.02
Client 1,6,148.82,0.0,0.0,12.42,,5,241,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,115.8,0.0,0.0,28.14,,5,214,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,99.54,0.0,0.0,51.26,,5,217,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,112.46,0.0,0.0,36.49,,3,208,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,154.03,0.0,0.0,21.74,178.41,3,237,17,CNN 16k,IID,FashionMNIST,0.17,0.9362,0.9116,0.1894,0.73,0.8321,0.8137,0.5708,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.32
Client 1,7,166.48,0.0,0.0,12.5,,5,235,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,120.53,0.0,0.0,41.15,,5,211,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,122.43,0.0,0.0,73.34,,5,202,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,134.99,0.0,0.0,76.6,,3,172,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,161.67,0.0,0.0,30.75,226.68,3,231,17,CNN 16k,IID,FashionMNIST,0.22,0.9194,0.8883,0.2464,0.51,0.8367,0.8314,0.4821,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.55
Client 1,8,161.31,0.0,0.0,27.87,,5,219,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,145.67,0.0,0.0,37.17,,5,212,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,146.79,0.0,0.0,79.98,,5,192,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
