Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,37.89,0.0,0.0,15.3,,5,335,31,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 2,1,9.15,0.0,0.0,11.45,,5,189,30,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 3,1,4.99,0.0,0.0,16.76,,5,162,31,CNN 16k,IID,CIFAR-10,,,,,,,,,,
Client 4,1,8.75,0.0,0.0,41.94,,5,113,31,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 5,1,46.96,0.0,0.0,15.22,69.91,5,385,30,CNN 16k,IID,CIFAR-10,1.2,0.5807,0.424,1.7156,2.05,0.4081,0.3517,2.1566,"{OFF,OFF,OFF,OFF,OFF,OFF}",76.02
Client 1,2,42.2,0.0,0.0,13.96,,5,299,29,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 2,2,16.05,0.0,0.0,12.42,,5,178,29,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 3,2,18.46,0.0,0.0,55.08,,5,136,28,CNN 16k,IID,CIFAR-10,,,,,,,,,,
Client 4,2,18.02,0.0,0.0,47.57,,5,103,30,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 5,2,54.31,0.0,0.0,14.52,81.99,5,354,29,CNN 16k,IID,CIFAR-10,1.2,0.575,0.5229,1.3894,1.69,0.4786,0.4548,1.9529,"{OFF,OFF,OFF,OFF,OFF,OFF}",64.56
Client 1,3,56.33,0.0,0.0,15.19,,5,292,23,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 2,3,28.76,0.0,0.0,13.7,,5,190,27,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 3,3,30.05,0.0,0.0,41.03,,5,180,30,CNN 16k,IID,CIFAR-10,,,,,,,,,,
Client 4,3,23.63,0.0,0.0,64.42,,5,101,25,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 5,3,66.81,0.0,0.0,14.39,105.23,5,331,25,CNN 16k,IID,CIFAR-10,1.04,0.632,0.5424,1.2423,1.75,0.4757,0.448,1.9079,"{OFF,OFF,OFF,OFF,OFF,ON}",62.18
Client 1,4,65.63,0.0,0.0,13.9,,5,280,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 2,4,36.23,0.0,0.0,14.38,,5,191,27,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 3,4,36.56,0.0,0.0,65.95,,5,144,29,CNN 16k,IID,CIFAR-10,,,,,,,,,,
Client 4,4,36.44,0.0,0.0,65.14,,5,119,27,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 5,4,77.25,0.0,0.0,14.8,119.28,5,318,26,CNN 16k,IID,CIFAR-10,1.04,0.6264,0.5606,1.2881,1.78,0.4956,0.4643,1.8038,"{OFF,OFF,ON,OFF,OFF,OFF}",64.45
Client 1,5,72.31,0.0,0.0,15.42,,5,275,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 2,5,38.85,0.0,0.0,21.26,,5,195,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 3,5,45.13,0.0,0.0,70.67,,5,149,28,CNN 16k,IID,CIFAR-10,,,,,,,,,,
Client 4,5,36.49,0.0,0.0,47.64,,5,142,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 5,5,84.38,0.0,0.0,14.69,121.0,5,312,24,CNN 16k,IID,CIFAR-10,0.94,0.6639,0.5868,1.2282,1.74,0.5057,0.4811,1.8105,"{OFF,OFF,OFF,OFF,OFF,ON}",65.0
Client 1,6,84.27,0.0,0.0,15.29,,5,266,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 2,6,48.49,0.0,0.0,23.76,,5,197,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
Client 3,6,50.08,0.0,0.0,35.25,,5,232,29,CNN 16k,IID,CIFAR-10,,,,,,,,,,
Client 4,6,49.24,0.0,0.0,56.69,,5,138,28,CNN 16k,non-IID,CIFAR-10,,,,,,,,,,
