Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,5.24,0.13,0.0,1.87,,5,390,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,1.36,0.32,0.0,1.63,,5,257,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,1.07,0.27,0.0,36.57,,5,19,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.57,0.03,0.0,27.78,,3,14,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,4.14,0.22,0.0,3.67,38.74,3,266,22,MLP,IID,AG_NEWS,0.34,0.8876,0.6999,0.1665,1.47,0.5672,0.4698,0.7639,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.21
Client 1,2,6.21,0.13,0.0,1.99,,5,369,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,2.09,0.2,0.0,1.66,,5,228,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.64,0.27,0.0,50.03,,5,18,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.38,0.2,0.0,47.11,,3,14,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,6.72,0.22,0.0,3.58,52.72,3,273,25,MLP,IID,AG_NEWS,0.2,0.9358,0.8504,0.1005,1.13,0.6585,0.5973,0.6065,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.22
Client 1,3,5.35,0.13,0.0,1.66,,5,360,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.63,0.08,0.0,0.71,,5,232,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.41,0.21,0.0,28.72,,5,19,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.08,0.07,0.0,48.77,,3,15,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,7.54,0.22,0.0,3.8,52.41,3,279,29,MLP,IID,AG_NEWS,0.17,0.9471,0.9196,0.0791,0.95,0.74,0.6941,0.462,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.12
Client 1,4,5.9,0.13,0.0,1.69,,5,282,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,2.94,0.12,0.0,1.51,,5,216,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,3.95,0.21,0.0,26.98,,5,49,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,3.24,0.04,0.0,40.03,,3,31,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,7.46,0.22,0.0,3.68,44.91,3,260,33,MLP,IID,AG_NEWS,0.14,0.9548,0.9074,0.0674,0.87,0.764,0.7243,0.4356,,"{ON,OFF,ON,OFF,OFF,OFF}",0.22
Client 1,5,6.53,0.13,0.0,1.47,,5,257,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,5.49,0.14,0.0,2.15,,5,252,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,4.33,0.25,0.0,51.33,,5,30,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,3.09,0.04,0.0,30.34,,3,31,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,6.34,0.22,0.0,1.57,56.72,3,240,34,MLP,IID,AG_NEWS,0.13,0.9592,0.9096,0.0594,0.8,0.7826,0.7477,0.4026,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.22
Client 1,6,5.71,0.13,0.0,1.5,,5,213,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,6.08,0.13,0.0,1.46,,5,220,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,6.34,0.26,0.0,46.83,,5,41,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,6,5.04,0.04,0.0,40.21,,3,37,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,6,6.94,0.22,0.0,2.28,54.3,3,230,30,MLP,IID,AG_NEWS,0.12,0.9619,0.9093,0.0546,0.78,0.7873,0.7545,0.3965,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.22
