Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,4.82,0.06,0.0,1.8,,5,382,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.61,0.39,0.0,1.86,,5,234,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,1.08,0.26,0.0,46.45,,5,15,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.8,0.28,0.0,48.16,,3,11,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,7.87,0.21,0.0,4.29,50.24,3,276,21,MLP,IID,AG_NEWS,0.3,0.9091,0.8058,0.1393,1.16,0.6614,0.6016,0.6149,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.2
Client 1,2,5.29,0.06,0.0,1.48,,5,395,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.27,0.31,0.0,0.84,,5,201,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.34,0.26,0.0,34.76,,5,15,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.53,0.19,0.0,37.3,,3,19,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,8.0,0.21,0.0,4.32,39.91,3,283,25,MLP,IID,AG_NEWS,0.17,0.9528,0.9082,0.0747,1.07,0.726,0.6743,0.4914,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.21
Client 1,3,6.81,0.06,0.0,1.72,,5,365,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.95,0.16,0.0,1.63,,5,232,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.51,0.2,0.0,29.82,,5,18,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.2,0.31,0.0,45.07,,3,24,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,7.66,0.21,0.0,3.9,48.8,3,269,30,MLP,IID,AG_NEWS,0.14,0.9613,0.9367,0.0611,1.0,0.7561,0.7066,0.4006,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.13
Client 1,4,7.04,0.06,0.0,1.81,,5,328,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,4.71,0.23,0.0,1.59,,5,260,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,2.48,0.2,0.0,48.87,,5,20,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,3.17,0.27,0.0,49.45,,3,20,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,8.02,0.21,0.0,3.91,53.69,3,269,30,MLP,IID,AG_NEWS,0.11,0.9671,0.9448,0.0524,1.01,0.7559,0.7059,0.4104,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.22
Client 1,5,8.0,0.06,0.0,1.93,,5,272,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,5.95,0.23,0.0,2.4,,5,230,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,4.54,0.24,0.0,50.89,,5,32,32,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,4.21,0.3,0.0,42.19,,3,37,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,7.51,0.21,0.0,2.17,56.92,3,232,32,MLP,IID,AG_NEWS,0.1,0.9715,0.9489,0.0442,0.99,0.7569,0.7076,0.4072,,"{ON,OFF,ON,OFF,OFF,OFF}",0.22
Client 1,6,8.08,0.06,0.0,1.83,,5,281,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,5.93,0.22,0.0,1.77,,5,228,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,3.51,0.26,0.0,25.53,,5,42,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,6,6.78,0.32,0.0,50.89,,3,44,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,6,7.41,0.21,0.0,2.09,59.22,3,243,33,MLP,IID,AG_NEWS,0.09,0.9748,0.9534,0.039,1.01,0.7605,0.7121,0.405,,"{ON,OFF,ON,OFF,OFF,OFF}",0.21
Client 1,7,8.07,0.06,0.0,1.78,,5,310,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,5.62,0.21,0.0,2.09,,5,258,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,4.18,0.26,0.0,42.6,,5,29,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,7,5.06,0.34,0.0,40.48,,3,34,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,7,5.33,0.21,0.0,1.31,47.85,3,219,35,MLP,IID,AG_NEWS,0.08,0.9771,0.9569,0.0353,1.02,0.7608,0.7131,0.4059,,"{ON,OFF,OFF,OFF,OFF,OFF}",0.29
Client 1,8,7.71,0.06,0.0,3.02,,5,244,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,8.39,0.22,0.0,2.59,,5,246,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,7.87,0.22,0.0,42.26,,5,48,33,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,8,5.76,0.36,0.0,49.01,,3,42,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,8,5.83,0.21,0.0,2.53,55.83,3,213,35,MLP,IID,AG_NEWS,0.08,0.9775,0.9584,0.0352,1.07,0.7631,0.7126,0.3832,,"{ON,OFF,OFF,OFF,OFF,OFF}",0.22
Client 1,9,9.59,0.06,0.0,3.19,,5,233,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,9,10.67,0.22,0.0,2.07,,5,243,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,9,8.77,0.22,0.0,28.53,,5,78,33,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,9,6.94,0.37,0.0,41.21,,3,47,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,9,6.94,0.21,0.0,4.64,49.64,3,221,32,MLP,IID,AG_NEWS,0.07,0.9783,0.9581,0.0346,1.12,0.7652,0.7139,0.3832,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.22
