Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,44.59,0.0,0.0,13.95,,5,324,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.32,0.0,0.0,10.35,,5,190,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,15.37,0.0,0.0,28.37,,5,216,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.65,0.0,0.0,49.46,,3,95,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,65.8,0.0,0.0,30.09,98.44,3,276,17,CNN 16k,IID,FashionMNIST,0.3,0.9034,0.7513,0.2968,1.42,0.7002,0.6458,0.84,"{OFF,OFF,OFF,OFF,OFF,OFF}",22.9
Client 1,2,67.63,0.0,0.0,14.29,,5,288,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,35.59,0.0,0.0,17.89,,5,197,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,37.48,0.0,0.0,43.01,,5,193,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,34.62,0.0,0.0,32.9,,3,165,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,84.25,0.0,0.0,27.7,114.54,3,261,16,CNN 16k,IID,FashionMNIST,0.29,0.891,0.844,0.3886,0.8,0.7833,0.7611,0.6817,"{OFF,OFF,OFF,OFF,OFF,OFF}",21.97
Client 1,3,85.21,0.0,0.0,13.75,,5,276,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,55.46,0.0,0.0,17.56,,5,208,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,48.42,0.0,0.0,36.21,,5,214,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,56.85,0.0,0.0,65.48,,3,131,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,100.15,0.0,0.0,26.37,136.79,3,257,17,CNN 16k,IID,FashionMNIST,0.27,0.902,0.8721,0.2987,0.59,0.8227,0.8072,0.5512,"{ON,OFF,OFF,OFF,OFF,OFF}",32.37
Client 1,4,104.64,0.0,0.0,14.37,,5,264,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,70.9,0.0,0.0,20.65,,5,203,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,72.3,0.0,0.0,70.92,,5,174,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,65.91,0.0,0.0,45.03,,3,186,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,119.79,0.0,0.0,30.8,153.16,3,249,17,CNN 16k,IID,FashionMNIST,0.22,0.9205,0.8942,0.2216,0.63,0.8361,0.817,0.5311,"{OFF,OFF,OFF,OFF,OFF,OFF}",23.41
Client 1,5,126.37,0.0,0.0,14.21,,5,252,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,82.6,0.0,0.0,35.82,,5,211,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,86.97,0.0,0.0,70.5,,5,182,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,88.7,0.0,0.0,64.06,,3,167,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,139.24,0.0,0.0,24.73,167.03,3,243,17,CNN 16k,IID,FashionMNIST,0.22,0.9177,0.899,0.2611,0.67,0.8292,0.8167,0.5535,"{OFF,OFF,OFF,OFF,OFF,OFF}",27.17
Client 1,6,154.39,0.0,0.0,13.93,,5,246,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,117.17,0.0,0.0,31.87,,5,216,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,99.74,0.0,0.0,53.95,,5,216,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,109.54,0.0,0.0,37.73,,3,215,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,159.82,0.0,0.0,24.24,186.64,3,238,17,CNN 16k,IID,FashionMNIST,0.23,0.9125,0.8943,0.2988,0.65,0.825,0.8037,0.5154,"{OFF,OFF,OFF,OFF,OFF,OFF}",22.15
Client 1,7,75.22,0.0,0.0,14.01,,5,363,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,58.24,0.0,0.0,16.59,,5,331,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,64.19,0.0,0.0,22.42,99.1,5,346,17,CNN 16k,IID,FashionMNIST,0.18,0.936,0.9146,0.1752,0.61,0.8299,0.8099,0.5701,"{ON,OFF,OFF,OFF,OFF,OFF}",25.78
Client 1,8,163.13,0.0,0.0,27.0,,5,222,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,151.0,0.0,0.0,32.9,,5,215,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,155.35,0.0,0.0,54.44,,5,210,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,123.02,0.0,0.0,70.85,,3,192,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,176.59,0.0,0.0,29.85,214.31,3,230,17,CNN 16k,IID,FashionMNIST,0.23,0.9133,0.8887,0.2906,0.48,0.8396,0.8286,0.5093,"{OFF,OFF,OFF,OFF,OFF,OFF}",58.85
Client 1,9,85.9,0.0,0.0,30.6,,5,355,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,107.13,0.0,0.0,12.19,,5,351,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,83.55,0.0,0.0,76.06,164.12,5,270,17,CNN 16k,IID,FashionMNIST,0.2,0.9253,0.9199,0.2646,0.54,0.8607,0.8482,0.4162,"{ON,OFF,OFF,OFF,OFF,OFF}",21.46
Client 1,10,169.85,0.0,0.0,32.93,,5,220,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,178.38,0.0,0.0,24.14,,5,221,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,176.58,0.0,0.0,45.12,,5,222,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,157.28,0.0,0.0,78.56,,3,176,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,165.29,0.0,0.0,38.62,250.84,3,223,17,CNN 16k,IID,FashionMNIST,0.16,0.9419,0.9291,0.1666,0.57,0.8592,0.8447,0.4784,"{ON,OFF,OFF,OFF,OFF,OFF}",21.46
