Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.6,0.0,0.0,13.54,,5,317,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.66,0.0,0.0,10.77,,5,188,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,15.24,0.0,0.0,61.83,,5,135,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,20.35,0.0,0.0,31.85,,3,133,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,63.93,0.0,0.0,28.2,94.78,3,273,20,CNN 16k,IID,FashionMNIST,0.41,0.8756,0.8109,0.3878,1.34,0.7403,0.7082,0.794,"{OFF,OFF,OFF,OFF,OFF,OFF}",35.07
Client 1,2,13.33,0.05,240.47,7.55,,5,327,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,22.73,0.05,155.45,3.27,,5,276,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,32.41,0.17,0.0,64.47,,5,152,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,36.02,0.05,97.8,48.14,,3,200,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,140.79,0.0,0.0,42.89,270.8,3,266,20,CNN 16k,IID,FashionMNIST,0.46,0.8175,0.8035,0.6325,0.8,0.8028,0.7806,0.6139,"{OFF,OFF,ON,OFF,OFF,ON}",26.95
Client 1,3,38.41,0.05,174.56,7.87,,5,283,52,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,49.19,0.05,84.73,22.04,,5,247,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,44.51,0.12,0.0,33.43,,5,219,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,5.1,0.05,203.63,23.29,,3,240,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,136.57,0.0,0.0,45.05,245.49,3,263,20,CNN 16k,IID,FashionMNIST,0.4,0.8256,0.8157,0.6529,0.82,0.8245,0.8079,0.5344,"{OFF,OFF,ON,OFF,OFF,ON}",29.43
Client 1,4,13.81,0.05,107.68,6.32,,5,369,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
