Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,49.47,0.0,0.0,14.84,,5,321,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,26.58,0.0,0.0,8.37,,5,206,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,12.11,0.0,0.0,25.52,,5,265,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.85,0.0,0.0,40.07,,3,118,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,69.0,0.0,0.0,27.87,100.04,3,273,17,CNN 16k,IID,FashionMNIST,0.32,0.8972,0.8377,0.2979,1.13,0.7781,0.7468,0.6994,"{OFF,OFF,OFF,OFF,OFF,OFF}",28.67
Client 1,2,68.34,0.0,0.0,15.51,,5,302,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,35.92,0.0,0.0,15.18,,5,202,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,30.48,0.0,0.0,66.07,,5,149,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,38.24,0.0,0.0,56.79,,3,121,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,88.52,0.0,0.0,28.41,120.07,3,265,16,CNN 16k,IID,FashionMNIST,0.28,0.8966,0.8636,0.3526,0.69,0.7926,0.7752,0.6711,"{OFF,OFF,OFF,OFF,OFF,OFF}",35.1
Client 1,3,83.62,0.0,0.0,14.74,,5,283,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,56.78,0.0,0.0,15.18,,5,215,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
