Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,49.71,0.0,0.0,14.31,,5,315,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.98,0.0,0.0,13.42,,5,189,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,19.02,0.0,0.0,65.05,,5,140,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,21.65,0.0,0.0,29.59,,3,147,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,70.16,0.0,0.0,30.31,103.38,3,270,17,CNN 16k,IID,FashionMNIST,0.35,0.8958,0.8199,0.3237,0.95,0.7573,0.7251,0.7981,"{OFF,OFF,OFF,OFF,OFF,OFF}",45.04
Client 1,2,65.46,0.0,0.0,13.22,,5,282,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,32.03,0.0,0.0,20.5,,5,196,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,41.62,0.0,0.0,36.28,,5,205,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,42.02,0.0,0.0,41.4,,3,147,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,87.23,0.0,0.0,29.99,119.9,3,260,17,CNN 16k,IID,FashionMNIST,0.23,0.9176,0.8569,0.2536,0.94,0.7886,0.7639,0.682,"{OFF,OFF,OFF,OFF,OFF,OFF}",33.15
Client 1,3,14.63,0.05,280.04,6.98,,5,463,50,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,3.52,0.05,72.17,3.53,,5,405,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
