Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.88,0.0,0.0,14.6,,5,321,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.54,0.0,0.0,10.51,,5,191,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,16.33,0.0,0.0,50.59,,5,144,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.59,0.0,0.0,19.58,,3,156,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,63.09,0.0,0.0,28.79,94.61,3,274,16,CNN 16k,IID,FashionMNIST,0.42,0.8616,0.8099,0.4421,1.19,0.7482,0.719,0.7639,"{OFF,OFF,OFF,OFF,OFF,OFF}",9.85
Client 1,2,11.99,0.05,154.13,6.21,,5,298,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,19.58,0.05,76.75,13.97,,5,307,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,3.39,0.0,120.55,48.29,180.13,5,260,27,CNN 16k,IID,FashionMNIST,0.77,0.6415,0.6147,1.6884,1.13,0.7228,0.6878,0.8586,"{ON,OFF,OFF,OFF,OFF,ON}",5.31
Client 1,3,44.57,0.17,0.0,14.42,,5,371,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,23.58,0.34,0.0,10.5,,5,303,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,33.12,0.12,0.0,38.17,75.24,5,235,30,CNN 16k,IID,FashionMNIST,0.22,0.9209,0.8535,0.2233,0.77,0.7666,0.7443,0.8469,"{ON,OFF,OFF,OFF,OFF,ON}",5.42
Client 1,4,53.98,0.08,0.0,13.89,,5,371,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,38.25,0.26,0.0,9.9,,5,326,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
