Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,43.77,0.0,0.0,13.2,,5,316,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.49,0.0,0.0,10.77,,5,194,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.51,0.0,0.0,31.15,,5,194,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,19.02,0.0,0.0,40.34,,3,123,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,64.58,0.0,0.0,30.31,97.66,3,275,17,CNN 16k,IID,FashionMNIST,0.38,0.8709,0.7842,0.3841,1.27,0.7154,0.6782,0.9258,"{OFF,OFF,OFF,OFF,OFF,OFF}",6.0
Client 1,2,13.42,0.05,387.82,6.31,,5,430,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,33.34,0.05,53.26,14.81,,5,257,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,3.18,0.0,122.75,19.49,415.59,5,286,27,CNN 16k,IID,FashionMNIST,0.5,0.8135,0.8122,0.6639,1.42,0.7425,0.6929,0.7539,"{ON,OFF,OFF,OFF,OFF,ON}",10.6
Client 1,3,48.73,0.15,0.0,14.12,,5,375,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,25.24,0.22,0.0,10.1,,5,301,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,31.95,0.12,0.0,17.25,76.34,5,332,29,CNN 16k,IID,FashionMNIST,0.21,0.9254,0.8778,0.2046,1.01,0.7696,0.7439,0.6843,"{ON,OFF,OFF,OFF,OFF,ON}",6.22
Client 1,4,62.93,0.07,0.0,13.81,,5,372,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,48.4,0.27,0.0,8.53,,5,328,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,45.63,0.07,0.0,23.35,89.84,5,326,29,CNN 16k,IID,FashionMNIST,0.24,0.9123,0.8796,0.2623,0.76,0.7877,0.7664,0.6866,"{ON,OFF,OFF,OFF,OFF,ON}",6.5
Client 1,5,84.4,0.19,0.0,12.68,,5,369,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,71.27,0.22,0.0,8.98,,5,341,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,64.3,0.03,0.0,53.96,122.83,5,259,29,CNN 16k,IID,FashionMNIST,0.16,0.9428,0.8818,0.1823,0.83,0.7982,0.7854,0.6653,"{ON,OFF,OFF,OFF,OFF,ON}",6.38
Client 1,6,78.99,0.16,0.0,12.91,,5,362,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,56.29,0.24,0.0,17.91,,5,331,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,66.92,0.02,0.0,38.21,110.06,5,299,29,CNN 16k,IID,FashionMNIST,0.16,0.9406,0.9151,0.1742,0.78,0.8159,0.7933,0.54,"{ON,OFF,OFF,OFF,OFF,ON}",6.33
Client 1,7,95.96,0.13,0.0,16.1,,5,365,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,79.75,0.09,0.0,18.07,,5,343,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,80.73,0.02,0.0,32.73,124.6,5,329,29,CNN 16k,IID,FashionMNIST,0.2,0.9293,0.8907,0.2135,0.61,0.8127,0.7922,0.5749,"{ON,OFF,OFF,OFF,OFF,ON}",6.92
Client 1,8,106.32,0.13,0.0,19.86,,5,358,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,90.72,0.19,0.0,24.1,,5,339,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,118.75,0.0,0.0,30.24,154.92,5,336,29,CNN 16k,IID,FashionMNIST,0.21,0.9224,0.9134,0.2568,0.72,0.8239,0.8014,0.5488,"{ON,OFF,OFF,OFF,OFF,ON}",7.38
Client 1,9,109.98,0.09,0.0,18.8,,5,360,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,108.17,0.11,0.0,14.15,,5,352,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,94.98,0.0,0.0,69.3,170.65,5,273,30,CNN 16k,IID,FashionMNIST,0.2,0.9253,0.912,0.25,0.59,0.8378,0.8223,0.5063,"{ON,OFF,OFF,OFF,OFF,ON}",7.78
Client 1,10,89.09,0.08,0.0,21.15,,5,351,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,82.17,0.12,0.0,21.14,,5,337,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,91.17,0.0,0.0,27.18,125.0,5,353,30,CNN 16k,IID,FashionMNIST,0.19,0.9286,0.9088,0.2301,0.64,0.8269,0.8049,0.5171,"{ON,OFF,OFF,OFF,OFF,ON}",7.78
