Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.84,0.0,0.0,13.96,,5,313,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.82,0.0,0.0,13.36,,5,195,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,16.52,0.0,0.0,18.6,,5,284,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.77,0.0,0.0,21.03,,3,163,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,68.39,0.0,0.0,29.23,100.35,3,275,16,CNN 16k,IID,FashionMNIST,0.42,0.8624,0.7959,0.4197,1.26,0.7272,0.692,0.8818,"{OFF,OFF,OFF,OFF,OFF,OFF}",49.21
Client 1,2,63.97,0.0,0.0,14.03,,5,293,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,32.29,0.0,0.0,15.93,,5,195,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,37.85,0.0,0.0,21.19,,5,255,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,37.62,0.0,0.0,28.51,,3,165,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,83.85,0.0,0.0,30.71,117.24,3,264,17,CNN 16k,IID,FashionMNIST,0.24,0.9159,0.84,0.2661,1.0,0.7481,0.7353,0.8453,"{OFF,OFF,OFF,OFF,OFF,OFF}",44.07
Client 1,3,24.44,0.05,141.56,9.91,,5,429,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,3.85,0.05,60.46,3.6,,5,361,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,42.57,0.12,0.0,48.15,183.82,5,227,17,CNN 16k,IID,FashionMNIST,0.38,0.8461,0.8384,0.5601,1.21,0.79,0.7661,0.6754,"{ON,OFF,OFF,OFF,OFF,ON}",34.67
Client 1,4,105.5,0.0,0.0,14.2,,5,267,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,77.58,0.0,0.0,18.73,,5,220,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,75.08,0.0,0.0,36.73,,5,221,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,54.28,0.0,0.0,69.03,,3,144,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,116.31,0.0,0.0,24.39,143.21,3,250,17,CNN 16k,IID,FashionMNIST,0.24,0.9134,0.8493,0.2468,0.62,0.8032,0.7782,0.6161,"{OFF,OFF,OFF,OFF,OFF,OFF}",34.64
Client 1,5,123.51,0.0,0.0,14.69,,5,255,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,88.51,0.0,0.0,28.12,,5,213,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,91.71,0.0,0.0,50.06,,5,212,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,76.88,0.0,0.0,61.93,,3,163,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,136.91,0.0,0.0,29.71,169.2,3,245,17,CNN 16k,IID,FashionMNIST,0.26,0.9055,0.8788,0.3022,0.54,0.8228,0.8148,0.5649,"{OFF,OFF,OFF,OFF,OFF,OFF}",33.11
Client 1,6,146.95,0.0,0.0,15.08,,5,252,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,107.96,0.0,0.0,32.99,,5,220,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,111.14,0.0,0.0,83.03,,5,179,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,91.33,0.0,0.0,36.86,,3,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,154.75,0.0,0.0,29.81,198.18,3,242,17,CNN 16k,IID,FashionMNIST,0.19,0.932,0.9004,0.2044,0.62,0.8288,0.8145,0.618,"{OFF,OFF,OFF,OFF,OFF,OFF}",28.36
Client 1,7,170.71,0.0,0.0,15.31,,5,237,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,130.9,0.0,0.0,39.32,,5,215,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,129.58,0.0,0.0,69.09,,5,207,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,114.94,0.0,0.0,60.92,,3,196,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,177.91,0.0,0.0,28.76,209.38,3,235,17,CNN 16k,IID,FashionMNIST,0.2,0.9274,0.8967,0.221,0.63,0.8164,0.7974,0.579,"{OFF,OFF,OFF,OFF,OFF,OFF}",54.42
Client 1,8,146.82,0.05,293.76,17.37,,5,305,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,11.3,0.05,541.96,5.88,,5,353,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,131.23,0.0,0.0,91.18,,5,198,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,81.32,0.05,387.32,40.0,,3,247,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,162.05,0.0,0.0,42.19,572.57,3,232,17,CNN 16k,IID,FashionMNIST,0.49,0.7882,0.7897,0.6823,0.66,0.8312,0.8115,0.5106,"{OFF,OFF,ON,OFF,OFF,ON}",43.8
Client 1,9,108.55,0.0,0.0,19.2,,5,356,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,96.31,0.0,0.0,23.79,,5,344,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,105.57,0.0,0.0,69.04,178.89,5,267,17,CNN 16k,IID,FashionMNIST,0.23,0.9144,0.905,0.2712,0.53,0.8297,0.8187,0.5101,"{ON,OFF,OFF,OFF,OFF,OFF}",112.08
Client 1,10,186.78,0.0,0.0,36.18,,5,224,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,203.42,0.0,0.0,21.66,,5,229,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,179.26,0.0,0.0,71.64,,5,209,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,139.33,0.0,0.0,88.37,,3,185,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,177.8,0.0,0.0,49.16,256.28,3,227,17,CNN 16k,IID,FashionMNIST,0.21,0.9213,0.9168,0.2595,0.62,0.8349,0.8152,0.5146,"{OFF,OFF,OFF,OFF,OFF,OFF}",112.08
