Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,84.59,0.0,0.0,27.1,,5,336,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,24.46,0.0,0.0,25.28,,5,192,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,25.22,0.0,0.0,61.35,,5,182,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,24.39,0.0,0.0,50.06,,3,148,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,124.32,0.0,0.0,59.0,188.02,3,277,16,CNN 16k,IID,FashionMNIST,0.35,0.8821,0.8393,0.3328,1.2,0.777,0.7459,0.6708,"{OFF,OFF,OFF,OFF,OFF,OFF}",53.36
Client 1,2,141.59,0.0,0.0,39.4,,5,311,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,71.81,0.0,0.0,36.02,,5,204,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,65.16,0.0,0.0,77.62,,5,197,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,74.49,0.0,0.0,82.58,,3,153,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,178.24,0.0,0.0,67.52,251.14,3,263,16,CNN 16k,IID,FashionMNIST,0.22,0.9195,0.8629,0.258,0.77,0.7991,0.7803,0.6263,"{ON,OFF,OFF,OFF,OFF,OFF}",43.17
Client 1,3,84.89,0.0,0.0,15.62,,5,368,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,57.09,0.0,0.0,13.35,,5,316,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,61.83,0.0,0.0,22.99,115.59,5,354,17,CNN 16k,IID,FashionMNIST,0.21,0.922,0.8865,0.2004,0.84,0.8144,0.7906,0.5966,"{ON,OFF,OFF,OFF,OFF,OFF}",32.45
Client 1,4,126.19,0.0,0.0,17.49,,5,268,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,89.71,0.0,0.0,24.28,,5,215,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,83.09,0.0,0.0,72.64,,5,189,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,73.62,0.0,0.0,55.18,,3,167,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,141.58,0.0,0.0,34.81,179.4,3,250,17,CNN 16k,IID,FashionMNIST,0.26,0.9029,0.8626,0.3049,0.66,0.7983,0.7763,0.6051,"{ON,OFF,OFF,OFF,OFF,OFF}",30.66
Client 1,5,132.5,0.0,0.0,26.1,,5,272,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,100.82,0.0,0.0,24.3,,5,220,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,89.36,0.0,0.0,74.17,,5,182,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,81.88,0.0,0.0,72.98,,3,159,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,145.72,0.0,0.0,51.49,200.05,3,251,17,CNN 16k,IID,FashionMNIST,0.23,0.914,0.8985,0.2777,0.77,0.8196,0.8025,0.5878,"{OFF,OFF,OFF,OFF,OFF,OFF}",31.06
Client 1,6,154.33,0.0,0.0,14.95,,5,251,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,117.96,0.0,0.0,30.93,,5,219,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,106.18,0.0,0.0,52.03,,5,216,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,101.3,0.0,0.0,60.36,,3,181,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,163.5,0.0,0.0,32.79,199.39,3,242,17,CNN 16k,IID,FashionMNIST,0.2,0.925,0.8847,0.2427,0.56,0.8167,0.8008,0.5245,"{ON,OFF,OFF,OFF,OFF,OFF}",34.49
Client 1,7,182.93,0.0,0.0,14.6,,5,238,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,136.54,0.0,0.0,42.51,,5,214,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,140.46,0.0,0.0,84.2,,5,194,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,115.68,0.0,0.0,53.55,,3,210,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,184.17,0.0,0.0,32.62,229.11,3,235,17,CNN 16k,IID,FashionMNIST,0.2,0.9254,0.8959,0.2201,0.61,0.8247,0.8074,0.5731,"{OFF,OFF,OFF,OFF,OFF,OFF}",40.28
Client 1,8,194.11,0.0,0.0,24.92,,5,236,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,158.54,0.0,0.0,42.37,,5,213,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,159.01,0.0,0.0,80.26,,5,199,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,147.41,0.0,0.0,93.45,,3,174,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,195.43,0.0,0.0,41.53,256.75,3,232,17,CNN 16k,IID,FashionMNIST,0.21,0.9215,0.892,0.2263,0.65,0.8359,0.8264,0.6323,"{OFF,OFF,OFF,OFF,OFF,OFF}",28.82
Client 1,9,203.99,0.0,0.0,39.39,,5,222,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,185.46,0.0,0.0,50.01,,5,216,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,186.58,0.0,0.0,62.71,,5,219,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,167.86,0.0,0.0,104.66,,3,180,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,201.91,0.0,0.0,52.37,288.77,3,226,17,CNN 16k,IID,FashionMNIST,0.18,0.9315,0.9185,0.2351,0.56,0.8544,0.8402,0.4668,"{OFF,OFF,OFF,OFF,OFF,OFF}",30.28
Client 1,10,201.45,0.0,0.0,47.83,,5,216,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,222.05,0.0,0.0,35.44,,5,220,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
