Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,43.67,0.0,0.0,14.91,,5,328,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.55,0.0,0.0,9.35,,5,188,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,14.89,0.0,0.0,59.65,,5,126,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.5,0.0,0.0,32.88,,3,120,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,64.77,0.0,0.0,29.68,96.87,3,279,17,CNN 16k,IID,FashionMNIST,0.36,0.8807,0.8101,0.3774,1.07,0.7505,0.7178,0.7421,"{OFF,OFF,OFF,OFF,OFF,OFF}",49.57
Client 1,2,67.66,0.0,0.0,14.14,,5,287,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,38.17,0.0,0.0,15.33,,5,198,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,35.59,0.0,0.0,67.3,,5,152,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,39.4,0.0,0.0,32.38,,3,163,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,85.95,0.0,0.0,31.28,120.06,3,263,17,CNN 16k,IID,FashionMNIST,0.3,0.8891,0.8459,0.3443,0.75,0.7789,0.7589,0.6982,"{ON,OFF,OFF,OFF,OFF,OFF}",32.1
Client 1,3,92.4,0.0,0.0,17.21,,5,283,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,59.15,0.0,0.0,20.53,,5,214,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,49.81,0.0,0.0,64.51,,5,165,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,55.33,0.0,0.0,29.95,,3,193,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,121.86,0.0,0.0,29.5,153.94,3,261,17,CNN 16k,IID,FashionMNIST,0.22,0.92,0.8859,0.2624,0.7,0.8115,0.7917,0.579,"{OFF,OFF,OFF,OFF,OFF,OFF}",161.34
Client 1,4,109.85,0.0,0.0,14.73,,5,260,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,76.4,0.0,0.0,23.8,,5,210,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,78.69,0.0,0.0,59.11,,5,185,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,70.99,0.0,0.0,52.95,,3,166,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,130.35,0.0,0.0,32.09,165.28,3,251,17,CNN 16k,IID,FashionMNIST,0.2,0.9263,0.8646,0.2239,0.65,0.8059,0.782,0.6214,"{ON,OFF,OFF,OFF,OFF,OFF}",35.87
Client 1,5,76.24,0.0,0.0,13.02,,5,374,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,61.7,0.0,0.0,9.98,,5,334,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,63.0,0.0,0.0,38.01,104.33,5,277,17,CNN 16k,IID,FashionMNIST,0.2,0.9255,0.8825,0.197,0.75,0.8379,0.8188,0.5071,"{ON,OFF,OFF,OFF,OFF,OFF}",29.09
Client 1,6,152.34,0.0,0.0,10.79,,5,241,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,111.67,0.0,0.0,33.84,,5,216,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,103.47,0.0,0.0,79.0,,5,196,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,100.9,0.0,0.0,47.24,,3,195,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,158.83,0.0,0.0,26.28,187.78,3,237,17,CNN 16k,IID,FashionMNIST,0.24,0.911,0.8999,0.2828,0.61,0.8221,0.8016,0.5279,"{OFF,OFF,OFF,OFF,OFF,OFF}",29.69
Client 1,7,167.36,0.0,0.0,13.03,,5,243,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,127.32,0.0,0.0,36.55,,5,220,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,119.09,0.0,0.0,73.25,,5,203,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,109.28,0.0,0.0,73.93,,3,173,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
