Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,46.3,0.0,0.0,14.1,,5,326,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.25,0.0,0.0,10.84,,5,211,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,13.87,0.0,0.0,43.96,,5,164,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,15.78,0.0,0.0,37.66,,3,108,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,65.6,0.0,0.0,30.58,98.72,3,278,17,CNN 16k,IID,FashionMNIST,0.36,0.8865,0.8271,0.3494,1.19,0.7637,0.7352,0.7799,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.49
Client 1,2,67.99,0.0,0.0,15.49,,5,284,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,38.95,0.0,0.0,15.51,,5,195,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,34.32,0.0,0.0,55.3,,5,168,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,37.82,0.0,0.0,31.36,,3,154,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,85.85,0.0,0.0,29.8,124.47,3,254,16,CNN 16k,IID,FashionMNIST,0.3,0.8868,0.8565,0.3949,0.66,0.7828,0.7666,0.6356,"{OFF,OFF,OFF,OFF,OFF,OFF}",165.56
Client 1,3,32.97,0.05,347.98,12.1,,5,363,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,51.67,0.05,142.48,4.55,,5,273,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,75.21,0.0,115.37,19.46,405.97,5,271,31,CNN 16k,IID,FashionMNIST,1.0,0.5694,0.5804,1.6581,1.02,0.8063,0.7774,0.6048,"{ON,OFF,OFF,OFF,OFF,ON}",180.44
Client 1,4,35.7,0.05,245.52,11.9,,5,268,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,77.07,0.05,66.46,39.58,,5,261,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
