Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,44.63,0.0,0.0,14.8,,5,326,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.9,0.0,0.0,10.59,,5,198,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,12.27,0.0,0.0,42.71,,5,161,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.83,0.0,0.0,15.65,,3,169,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,67.07,0.0,0.0,31.1,100.91,3,279,17,CNN 16k,IID,FashionMNIST,0.35,0.8861,0.7877,0.3884,1.39,0.7262,0.688,0.8829,"{OFF,OFF,OFF,OFF,OFF,OFF}",20.92
Client 1,2,65.76,0.0,0.0,14.11,,5,290,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,38.37,0.0,0.0,13.88,,5,201,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,34.39,0.0,0.0,21.41,,5,255,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,37.28,0.0,0.0,17.63,,3,193,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,86.08,0.0,0.0,30.99,119.78,3,264,16,CNN 16k,IID,FashionMNIST,0.3,0.8892,0.8761,0.3555,0.91,0.8119,0.7923,0.5933,"{OFF,OFF,OFF,OFF,OFF,OFF}",18.62
Client 1,3,88.99,0.0,0.0,17.83,,5,288,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,55.37,0.0,0.0,20.2,,5,212,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,50.76,0.0,0.0,50.44,,5,188,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,51.76,0.0,0.0,20.8,,3,198,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,105.77,0.0,0.0,36.39,144.93,3,260,17,CNN 16k,IID,FashionMNIST,0.25,0.9084,0.8858,0.2772,0.87,0.8233,0.8016,0.5377,"{OFF,OFF,OFF,OFF,OFF,OFF}",14.26
Client 1,4,108.57,0.0,0.0,14.81,,5,263,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,75.15,0.0,0.0,23.05,,5,213,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,67.16,0.0,0.0,36.52,,5,228,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,71.94,0.0,0.0,43.81,,3,179,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,122.1,0.0,0.0,37.61,162.38,3,252,17,CNN 16k,IID,FashionMNIST,0.26,0.9066,0.8723,0.2895,0.56,0.8276,0.8184,0.562,"{OFF,OFF,OFF,OFF,OFF,OFF}",16.53
Client 1,5,129.17,0.0,0.0,16.2,,5,256,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,95.55,0.0,0.0,24.38,,5,212,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,84.86,0.0,0.0,48.19,,5,211,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,93.43,0.0,0.0,69.17,,3,165,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
