Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.09,0.0,0.0,13.57,,5,313,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,16.53,0.0,0.0,10.39,,5,180,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,19.19,0.0,0.0,61.09,,5,140,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.34,0.0,0.0,38.85,,3,117,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,66.09,0.0,0.0,30.2,98.92,3,273,16,CNN 16k,IID,FashionMNIST,0.38,0.8921,0.7967,0.313,1.1,0.7394,0.6963,0.9153,"{OFF,OFF,OFF,OFF,OFF,OFF}",23.9
Client 1,2,64.79,0.0,0.0,14.21,,5,288,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,38.09,0.0,0.0,14.7,,5,205,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,36.65,0.0,0.0,49.49,,5,176,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,35.39,0.0,0.0,24.56,,3,170,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,84.05,0.0,0.0,29.81,116.64,3,263,17,CNN 16k,IID,FashionMNIST,0.28,0.8962,0.849,0.3216,0.83,0.7817,0.7564,0.6763,"{OFF,OFF,OFF,OFF,OFF,OFF}",14.44
Client 1,3,90.14,0.0,0.0,13.98,,5,269,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,57.35,0.0,0.0,19.29,,5,200,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,57.5,0.0,0.0,50.04,,5,203,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,61.44,0.0,0.0,45.39,,3,172,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,108.18,0.0,0.0,29.42,140.28,3,253,17,CNN 16k,IID,FashionMNIST,0.25,0.9083,0.8719,0.296,0.71,0.8014,0.7835,0.6097,"{OFF,OFF,OFF,OFF,OFF,OFF}",31.29
Client 1,4,105.75,0.0,0.0,14.39,,5,262,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,64.0,0.0,0.0,28.48,,5,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,76.17,0.0,0.0,36.84,,5,223,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,78.26,0.0,0.0,36.0,,3,194,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,121.25,0.0,0.0,31.29,155.25,3,249,17,CNN 16k,IID,FashionMNIST,0.24,0.9112,0.8818,0.2818,0.66,0.8135,0.7943,0.589,"{ON,OFF,OFF,OFF,OFF,OFF}",25.73
Client 1,5,129.95,0.0,0.0,14.41,,5,253,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,101.09,0.0,0.0,20.82,,5,213,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,81.55,0.0,0.0,43.93,,5,222,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,93.31,0.0,0.0,41.96,,3,202,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
