Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,51.93,0.0,0.0,14.68,,5,332,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.48,0.0,0.0,10.63,,5,192,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.14,0.0,0.0,34.1,,5,195,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,19.17,0.0,0.0,27.92,,3,154,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,81.67,0.0,0.0,30.33,114.56,3,278,17,CNN 16k,IID,FashionMNIST,0.36,0.887,0.813,0.3499,1.21,0.7462,0.7158,0.8462,"{OFF,OFF,OFF,OFF,OFF,OFF}",46.22
Client 1,2,13.61,0.05,211.96,6.72,,5,446,51,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,8.83,0.11,28.64,3.61,,5,329,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,28.77,0.17,0.0,18.56,240.12,5,355,16,CNN 16k,IID,FashionMNIST,0.79,0.6539,0.6439,1.2559,1.16,0.7303,0.6934,0.8164,"{ON,OFF,OFF,OFF,OFF,ON}",31.72
Client 1,3,81.09,0.0,0.0,14.64,,5,289,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,53.66,0.0,0.0,13.59,,5,214,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,55.51,0.0,0.0,50.84,,5,183,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,33.45,0.0,0.0,28.33,,3,174,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,97.2,0.0,0.0,29.6,129.32,3,262,17,CNN 16k,IID,FashionMNIST,0.3,0.8894,0.8737,0.3617,0.69,0.8088,0.791,0.5696,"{OFF,OFF,OFF,OFF,OFF,OFF}",37.53
Client 1,4,103.82,0.0,0.0,16.04,,5,278,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,70.31,0.0,0.0,21.21,,5,218,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,73.91,0.0,0.0,45.3,,5,199,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,56.03,0.0,0.0,22.28,,3,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,119.95,0.0,0.0,28.91,151.5,3,254,17,CNN 16k,IID,FashionMNIST,0.2,0.9305,0.8913,0.2149,0.72,0.8164,0.794,0.5514,"{OFF,OFF,OFF,OFF,OFF,OFF}",30.53
Client 1,5,125.14,0.0,0.0,13.46,,5,259,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,91.33,0.0,0.0,24.35,,5,217,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,90.41,0.0,0.0,44.97,,5,219,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,67.48,0.0,0.0,82.43,,3,145,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,138.36,0.0,0.0,27.91,169.0,3,247,17,CNN 16k,IID,FashionMNIST,0.2,0.9284,0.8753,0.2501,0.85,0.7943,0.7756,0.64,"{OFF,OFF,OFF,OFF,OFF,OFF}",33.98
Client 1,6,93.9,0.0,0.0,15.9,,5,372,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,65.39,0.0,0.0,21.0,,5,334,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,72.98,0.0,0.0,56.46,133.18,5,271,17,CNN 16k,IID,FashionMNIST,0.21,0.9259,0.908,0.2645,0.67,0.8087,0.7903,0.6111,"{ON,OFF,OFF,OFF,OFF,OFF}",38.23
Client 1,7,81.61,0.0,0.0,12.82,,5,361,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,61.26,0.0,0.0,18.02,,5,332,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,64.78,0.0,0.0,66.27,135.09,5,246,17,CNN 16k,IID,FashionMNIST,0.21,0.9246,0.8984,0.2144,0.69,0.8146,0.7972,0.6604,"{ON,OFF,OFF,OFF,OFF,OFF}",37.14
Client 1,8,10.62,0.05,382.76,6.83,,5,456,56,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,26.98,0.05,137.69,9.7,,5,387,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,70.34,0.0,0.0,54.64,407.96,5,285,17,CNN 16k,IID,FashionMNIST,0.44,0.8184,0.8221,0.6362,0.84,0.8202,0.795,0.5344,"{ON,OFF,OFF,OFF,OFF,ON}",45.72
Client 1,9,193.05,0.0,0.0,24.75,,5,244,54,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,168.63,0.0,0.0,38.87,,5,234,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,170.07,0.0,0.0,55.98,,5,230,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
