Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,64.13,0.0,0.0,22.97,,5,344,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,23.31,0.0,0.0,16.03,,5,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,13.54,0.0,0.0,29.62,,5,244,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,24.2,0.0,0.0,36.17,,3,142,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,94.77,0.0,0.0,37.59,135.01,3,280,17,CNN 16k,IID,FashionMNIST,0.33,0.8917,0.8121,0.365,1.31,0.7549,0.7207,0.7598,"{OFF,OFF,OFF,OFF,OFF,OFF}",35.94
Client 1,2,18.44,0.05,516.84,7.82,,5,351,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,65.36,0.05,161.07,25.28,,5,225,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,59.55,0.0,237.68,57.82,,5,234,28,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,80.66,0.05,79.42,46.33,,3,195,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,310.88,0.0,0.0,18.31,552.96,3,248,26,CNN 16k,IID,FashionMNIST,0.52,0.7979,0.792,0.7558,0.73,0.7969,0.7776,0.6875,"{OFF,OFF,OFF,OFF,OFF,ON}",35.89
Client 1,3,100.16,0.0,0.0,16.0,,5,281,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,59.51,0.0,0.0,20.97,,5,201,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,61.5,0.0,0.0,77.3,,5,160,27,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,61.68,0.0,0.0,66.84,,3,150,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,116.78,0.0,0.0,29.07,148.86,3,253,29,CNN 16k,IID,FashionMNIST,0.23,0.9184,0.8938,0.2824,0.71,0.8194,0.8006,0.5954,"{OFF,OFF,OFF,OFF,OFF,OFF}",24.32
Client 1,4,47.25,0.05,368.43,23.29,,5,314,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,115.64,0.05,136.45,56.25,,5,264,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,128.7,0.0,216.31,48.34,447.76,5,282,31,CNN 16k,IID,FashionMNIST,0.38,0.8342,0.8335,0.5724,0.9,0.7851,0.7487,0.7061,"{ON,OFF,ON,OFF,OFF,ON}",49.79
Client 1,5,48.41,0.05,528.72,23.1,,5,359,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,22.68,0.05,456.01,12.05,,5,340,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,128.92,0.0,229.8,27.12,611.22,5,304,37,CNN 16k,IID,FashionMNIST,0.52,0.7858,0.7844,0.7311,0.72,0.8067,0.7809,0.6109,"{ON,OFF,OFF,OFF,OFF,ON}",38.01
Client 1,6,239.24,0.0,0.0,32.58,,5,260,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,183.52,0.0,0.0,47.37,,5,221,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,164.45,0.0,0.0,121.0,,5,201,37,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,129.49,0.0,0.0,103.61,,3,176,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,247.99,0.0,0.0,58.19,311.19,3,245,31,CNN 16k,IID,FashionMNIST,0.24,0.9098,0.9081,0.2903,0.64,0.8445,0.8307,0.5403,"{OFF,OFF,OFF,OFF,OFF,OFF}",42.21
Client 1,7,153.71,0.0,0.0,31.89,,5,378,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,112.02,0.0,0.0,34.86,,5,339,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,115.19,0.0,0.0,50.18,199.03,5,343,39,CNN 16k,IID,FashionMNIST,0.18,0.9354,0.8971,0.2133,0.61,0.8212,0.8059,0.5489,"{ON,OFF,OFF,OFF,OFF,OFF}",40.99
Client 1,8,258.29,0.0,0.0,36.22,,5,249,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,210.07,0.0,0.0,49.91,,5,220,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,217.55,0.0,0.0,77.54,,5,225,37,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,142.74,0.0,0.0,111.07,,3,174,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,243.38,0.0,0.0,57.78,311.88,3,238,31,CNN 16k,IID,FashionMNIST,0.2,0.9259,0.9047,0.2442,0.61,0.8325,0.82,0.5392,"{OFF,OFF,ON,OFF,OFF,OFF}",49.3
Client 1,9,227.4,0.05,572.47,55.08,,5,251,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,162.97,0.05,708.84,25.79,,5,269,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,37.1,0.0,906.4,57.52,,5,290,51,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,221.94,0.05,368.09,56.37,,3,229,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,351.69,0.0,0.0,130.23,1004.97,3,224,29,CNN 16k,IID,FashionMNIST,0.4,0.8243,0.8215,0.7085,0.64,0.8379,0.8165,0.5467,"{OFF,OFF,ON,OFF,OFF,ON}",44.13
Client 1,10,318.96,0.0,0.0,62.99,,5,232,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,311.74,0.0,0.0,66.36,,5,229,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,304.14,0.0,0.0,98.26,,5,218,51,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,228.77,0.0,0.0,124.72,,3,194,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,290.51,0.0,0.0,85.92,411.38,3,226,30,CNN 16k,IID,FashionMNIST,0.15,0.9454,0.9162,0.1767,0.63,0.8272,0.8117,0.5398,"{OFF,OFF,OFF,OFF,OFF,OFF}",44.13
