Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,6.5,0.07,0.0,2.08,,5,422,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,1.11,0.3,0.0,1.26,,5,248,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.95,0.26,0.0,50.74,,5,10,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.71,0.11,0.0,33.59,,3,11,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,8.86,0.23,0.0,4.7,53.29,3,286,21,MLP,IID,AG_NEWS,0.34,0.8826,0.6933,0.1721,1.25,0.5676,0.4771,0.8409,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.22
Client 1,2,10.13,0.07,0.0,2.19,,5,337,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,3.96,0.19,0.0,3.04,,5,228,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,4.26,0.26,0.0,23.19,,5,56,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,3.66,0.04,0.0,26.35,,3,47,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,13.47,0.23,0.0,5.39,31.72,3,269,25,MLP,IID,AG_NEWS,0.2,0.938,0.8814,0.0929,1.02,0.717,0.673,0.5698,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.23
Client 1,3,10.03,0.07,0.0,3.81,,5,397,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,4.0,0.11,0.0,1.21,,5,262,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,2.11,0.21,0.0,29.33,,5,27,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.14,0.15,0.0,30.36,,3,26,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,11.8,0.23,0.0,6.06,34.44,3,281,29,MLP,IID,AG_NEWS,0.16,0.9493,0.9257,0.0699,0.88,0.7651,0.7258,0.4532,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.15
Client 1,4,11.72,0.07,0.0,3.47,,5,336,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,7.6,0.14,0.0,2.24,,5,249,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,6.06,0.21,0.0,23.68,,5,70,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,3.7,0.11,0.0,44.34,,3,29,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,17.08,0.23,0.0,7.68,49.75,3,274,31,MLP,IID,AG_NEWS,0.14,0.9548,0.9362,0.0632,0.82,0.778,0.7415,0.4271,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.05
Client 1,5,18.6,0.07,0.0,4.61,,5,317,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,11.52,0.16,0.0,3.72,,5,228,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,7.61,0.25,0.0,35.56,,5,74,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,9.55,0.12,0.0,44.43,,3,58,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,21.37,0.23,0.0,11.4,56.33,3,264,31,MLP,IID,AG_NEWS,0.13,0.9591,0.939,0.0558,0.78,0.7883,0.7569,0.4116,,"{ON,OFF,ON,OFF,OFF,OFF}",0.14
Client 1,6,20.89,0.07,0.0,4.58,,5,291,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,12.33,0.17,0.0,6.02,,5,223,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,11.71,0.26,0.0,43.87,,5,78,32,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,6,11.75,0.13,0.0,53.01,,3,58,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,6,21.81,0.23,0.0,13.47,67.04,3,257,33,MLP,IID,AG_NEWS,0.12,0.9624,0.9458,0.05,0.77,0.7966,0.7663,0.392,,"{ON,OFF,ON,OFF,OFF,OFF}",0.14
