Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,10.46,0.17,0.0,2.12,,5,387,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,1.26,0.26,0.0,1.76,,5,241,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,2.47,0.27,0.0,46.89,,5,31,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,1.84,0.15,0.0,45.42,,3,23,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,12.24,0.21,0.0,5.11,50.7,3,276,21,MLP,IID,AG_NEWS,0.36,0.8827,0.6984,0.1813,1.38,0.5527,0.4638,0.7865,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.21
Client 1,2,6.98,0.17,0.0,2.12,,5,399,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.18,0.15,0.0,0.83,,5,164,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,2.41,0.27,0.0,22.19,,5,42,26,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.84,0.18,0.0,26.58,,3,31,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,9.4,0.21,0.0,5.32,29.76,3,280,25,MLP,IID,AG_NEWS,0.21,0.9357,0.881,0.0957,1.09,0.7053,0.6598,0.554,,"{OFF,OFF,OFF,OFF,OFF,ON}",0.22
Client 1,3,9.45,0.17,0.0,2.83,,5,370,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.23,0.07,0.0,1.12,,5,186,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,4.54,0.21,0.0,42.25,,5,44,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.72,0.15,0.0,36.95,,3,31,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,9.69,0.21,0.0,5.2,48.66,3,273,30,MLP,IID,AG_NEWS,0.17,0.9482,0.9186,0.0775,0.97,0.7534,0.7108,0.4627,,"{ON,OFF,ON,OFF,OFF,ON}",0.03
Client 1,4,10.35,0.17,0.0,3.09,,5,381,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,4.54,0.11,0.0,1.14,,5,224,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,3.74,0.21,0.0,25.12,,5,42,32,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,2.89,0.12,0.0,24.7,,3,40,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,8.11,0.21,0.0,5.77,30.67,3,264,33,MLP,IID,AG_NEWS,0.15,0.9541,0.9298,0.0702,0.9,0.7646,0.723,0.4302,,"{ON,OFF,ON,OFF,OFF,OFF}",0.2
