Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,4.86,0.1,0.0,2.0,,5,404,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.65,0.28,0.0,0.93,,5,201,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.56,0.31,0.0,33.6,,5,20,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.55,0.18,0.0,34.02,,3,13,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,7.98,0.27,0.0,4.1,35.83,3,284,22,MLP,IID,AG_NEWS,0.34,0.8861,0.6878,0.1726,1.38,0.5756,0.4902,0.8234,,"{OFF,OFF,OFF,OFF,OFF,OFF}",54.12
Client 1,2,4.6,0.1,0.0,1.78,,5,459,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.06,0.23,0.0,0.65,,5,282,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.2,0.31,0.0,32.97,35.27,5,26,25,MLP,IID,AG_NEWS,0.22,0.933,0.8591,0.0945,0.77,0.7492,0.7166,0.4516,,"{ON,OFF,OFF,OFF,OFF,ON}",46.83
Client 1,3,4.51,0.1,0.0,1.78,,5,433,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,1.81,0.32,0.0,0.87,,5,346,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.87,0.26,0.0,29.05,32.2,5,38,30,MLP,IID,AG_NEWS,0.15,0.9564,0.8828,0.0606,0.69,0.7792,0.7573,0.3863,,"{ON,OFF,OFF,OFF,OFF,OFF}",44.1
Client 1,4,4.14,0.1,0.0,1.68,,5,420,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,2.1,0.34,0.0,1.11,,5,323,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,2.79,0.26,0.0,25.23,29.37,5,61,30,MLP,IID,AG_NEWS,0.11,0.9678,0.8387,0.0443,0.76,0.782,0.7588,0.3791,,"{ON,OFF,OFF,OFF,OFF,ON}",47.72
Client 1,5,4.97,0.1,0.0,1.72,,5,415,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,2.7,0.38,0.0,1.64,,5,349,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,2.62,0.28,0.0,43.2,47.02,5,33,32,MLP,IID,AG_NEWS,0.09,0.9752,0.8794,0.0335,0.9,0.7593,0.7331,0.4341,,"{ON,OFF,OFF,OFF,OFF,ON}",50.08
Client 1,6,5.59,0.1,0.0,1.88,,5,412,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,3.16,0.39,0.0,1.19,,5,351,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,2.85,0.29,0.0,23.21,27.42,5,61,31,MLP,IID,AG_NEWS,0.07,0.981,0.8815,0.0255,0.99,0.7552,0.7248,0.438,,"{ON,OFF,OFF,OFF,OFF,ON}",49.85
Client 1,7,5.3,0.1,0.0,1.58,,5,382,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,3.79,0.38,0.0,1.62,,5,345,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,4.39,0.29,0.0,47.87,53.46,5,48,32,MLP,IID,AG_NEWS,0.06,0.9835,0.8863,0.0217,1.07,0.7481,0.7143,0.4497,,"{ON,OFF,OFF,OFF,OFF,ON}",49.69
