Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,5.1,0.15,0.0,1.66,,5,395,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,1.55,0.31,0.0,0.91,,5,260,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.75,0.23,0.0,26.85,,5,15,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.83,0.14,0.0,28.99,,3,17,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,7.48,0.21,0.0,4.4,30.8,3,279,22,MLP,IID,AG_NEWS,0.29,0.9055,0.7237,0.1319,1.56,0.595,0.4979,0.7716,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.1
Client 1,2,5.7,0.15,0.0,1.53,,5,381,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.55,0.23,0.0,1.1,,5,235,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.94,0.23,0.0,44.47,,5,19,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.41,0.06,0.0,31.12,,3,20,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,7.71,0.21,0.0,3.79,47.53,3,277,25,MLP,IID,AG_NEWS,0.17,0.9464,0.7997,0.0792,1.31,0.6483,0.5664,0.7605,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.3
Client 1,3,6.07,0.15,0.0,1.85,,5,338,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,3.26,0.09,0.0,1.15,,5,218,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,2.39,0.19,0.0,48.63,,5,20,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.13,0.13,0.0,45.63,,3,19,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,5.91,0.21,0.0,3.28,52.58,3,260,29,MLP,IID,AG_NEWS,0.15,0.9541,0.8708,0.0658,1.07,0.7028,0.6393,0.6519,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.21
Client 1,4,6.26,0.15,0.0,1.5,,5,331,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,2.93,0.15,0.0,1.52,,5,212,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,2.55,0.19,0.0,37.22,,5,23,32,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,3.43,0.07,0.0,21.54,,3,49,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,7.09,0.21,0.0,3.08,41.26,3,261,30,MLP,IID,AG_NEWS,0.13,0.9602,0.913,0.0573,0.94,0.7369,0.6883,0.5707,,"{ON,OFF,ON,OFF,OFF,OFF}",0.23
