Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,5.19,0.07,0.0,1.9,,5,422,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.64,0.28,0.0,0.77,,5,204,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,1.15,0.23,0.0,49.0,,5,14,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.6,0.05,0.0,42.78,,3,9,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,6.02,0.19,0.0,3.89,51.29,3,279,21,MLP,IID,AG_NEWS,0.35,0.8809,0.8112,0.1869,1.13,0.6762,0.6182,0.5858,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.1
Client 1,2,5.89,0.07,0.0,1.8,,5,374,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.6,0.21,0.0,1.37,,5,208,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,2.07,0.23,0.0,41.37,,5,21,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.59,0.12,0.0,31.31,,3,22,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,7.01,0.19,0.0,3.6,44.48,3,270,26,MLP,IID,AG_NEWS,0.2,0.9404,0.9055,0.0873,1.0,0.7521,0.7062,0.4377,,"{ON,OFF,OFF,OFF,OFF,ON}",0.11
Client 1,3,5.64,0.07,0.0,1.72,,5,364,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.06,0.09,0.0,1.16,,5,212,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,2.69,0.18,0.0,25.29,,5,39,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,1.64,0.06,0.0,31.95,,3,19,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,7.58,0.19,0.0,3.91,34.63,3,279,30,MLP,IID,AG_NEWS,0.17,0.9464,0.9355,0.0781,0.88,0.7848,0.7425,0.3771,,"{OFF,OFF,OFF,OFF,OFF,ON}",0.21
