Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,3.55,0.09,0.0,0.59,,5,266,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.94,0.29,0.0,0.76,,5,146,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.84,0.22,0.0,41.72,,5,8,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.68,0.04,0.0,28.74,,3,8,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,3.53,0.19,0.0,0.63,43.91,3,188,23,MLP,IID,AG_NEWS,0.35,0.882,0.8027,0.1826,1.18,0.6561,0.5952,0.6085,,"{OFF,OFF,OFF,OFF,OFF,OFF}",79.28
Client 1,2,2.24,0.09,0.0,0.5,,5,245,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.49,0.23,0.0,0.26,,5,228,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.77,0.22,0.0,48.48,50.75,5,7,29,MLP,IID,AG_NEWS,0.21,0.9361,0.8685,0.0881,0.68,0.7677,0.7451,0.4024,,"{ON,OFF,OFF,OFF,OFF,OFF}",58.75
Client 1,3,2.14,0.09,0.0,0.47,,5,241,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,0.79,0.11,0.0,0.31,,5,250,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.17,0.17,0.0,37.63,40.1,5,12,32,MLP,IID,AG_NEWS,0.16,0.9507,0.8884,0.0681,0.54,0.8254,0.8125,0.2999,,"{ON,OFF,OFF,OFF,OFF,OFF}",140.31
