Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,44.99,0.0,0.0,13.32,,5,315,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.04,0.0,0.0,11.21,,5,192,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.52,0.0,0.0,59.54,,5,131,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.99,0.0,0.0,50.18,,3,107,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,68.33,0.0,0.0,29.59,100.59,3,276,16,CNN 16k,IID,FashionMNIST,0.33,0.8994,0.7958,0.2972,1.22,0.734,0.6908,0.809,"{OFF,OFF,OFF,OFF,OFF,OFF}",35.8
Client 1,2,15.92,0.05,430.46,6.8,,5,349,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,50.36,0.05,173.16,7.54,,5,217,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,66.4,0.0,151.55,20.28,,5,230,27,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,61.81,0.05,140.19,43.9,,3,187,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,242.32,0.0,0.0,20.34,461.94,3,233,26,CNN 16k,IID,FashionMNIST,0.57,0.7669,0.7786,1.0782,0.88,0.8125,0.7962,0.6205,"{OFF,OFF,ON,OFF,OFF,ON}",37.83
Client 1,3,98.64,0.07,0.0,23.2,,5,293,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,61.48,0.24,0.0,20.62,,5,203,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,64.5,0.12,0.0,27.85,,5,241,26,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,57.9,0.17,0.0,72.47,,3,132,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,120.98,0.0,0.0,39.03,164.88,3,257,29,CNN 16k,IID,FashionMNIST,0.23,0.9131,0.8827,0.2763,0.81,0.8165,0.7949,0.5653,"{OFF,OFF,ON,OFF,OFF,ON}",30.51
Client 1,4,119.51,0.19,0.0,16.49,,5,265,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,76.88,0.23,0.0,31.34,,5,210,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,78.77,0.07,0.0,60.27,,5,187,26,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,77.64,0.14,0.0,77.8,,3,152,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,132.61,0.0,0.0,33.72,171.19,3,249,26,CNN 16k,IID,FashionMNIST,0.21,0.9224,0.896,0.2255,0.59,0.8274,0.8097,0.531,"{OFF,OFF,ON,OFF,OFF,ON}",39.69
Client 1,5,145.24,0.23,0.0,16.56,,5,255,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,100.75,0.29,0.0,36.24,,5,215,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,103.99,0.03,0.0,39.23,,5,231,26,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,97.95,0.14,0.0,64.35,,3,170,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
