Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.44,0.0,0.0,14.24,,5,325,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.26,0.0,0.0,9.56,,5,193,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,14.6,0.0,0.0,54.53,,5,123,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.34,0.0,0.0,29.04,,3,134,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,64.14,0.0,0.0,29.9,96.99,3,279,16,CNN 16k,IID,FashionMNIST,0.44,0.8429,0.7858,0.5366,1.38,0.7046,0.6774,0.8663,"{OFF,OFF,OFF,OFF,OFF,OFF}",37.81
Client 1,2,13.91,0.05,160.23,6.23,,5,432,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,4.99,0.05,31.63,5.41,,5,361,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,22.18,0.17,0.0,29.21,189.03,5,253,16,CNN 16k,IID,FashionMNIST,0.55,0.7441,0.708,0.6002,1.11,0.7527,0.7149,0.7701,"{ON,OFF,ON,OFF,OFF,ON}",36.17
Client 1,3,84.07,0.0,0.0,15.92,,5,284,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,57.54,0.0,0.0,14.35,,5,213,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,57.37,0.0,0.0,25.31,,5,246,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,38.72,0.0,0.0,34.63,,3,168,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,101.76,0.0,0.0,35.02,139.39,3,261,17,CNN 16k,IID,FashionMNIST,0.29,0.8956,0.8604,0.3261,0.62,0.7994,0.7807,0.6479,"{OFF,OFF,OFF,OFF,OFF,OFF}",155.16
Client 1,4,13.95,0.05,264.43,8.12,,5,311,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,7.73,0.05,211.88,10.22,,5,291,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,60.02,0.07,0.0,80.88,,5,172,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
