Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,46.45,0.0,0.0,15.05,,5,332,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.35,0.0,0.0,11.44,,5,191,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,16.85,0.0,0.0,23.71,,5,151,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.28,0.0,0.0,36.79,,3,120,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,61.2,0.0,0.0,31.13,100.8,3,260,16,CNN 16k,non-IID,FashionMNIST,0.36,0.8828,0.7921,0.3294,1.88,0.6932,0.6393,0.9828,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,68.96,0.0,0.0,13.71,,5,300,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,31.53,0.0,0.0,19.21,,5,202,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,35.35,0.0,0.0,24.47,,5,184,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,40.72,0.0,0.0,21.92,,3,190,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,83.03,0.0,0.0,31.89,123.66,3,253,18,CNN 16k,non-IID,FashionMNIST,0.33,0.8791,0.8532,0.3709,1.54,0.7413,0.7095,0.7351,"{ON,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,3,186.49,0.05,86.77,8.25,,5,265,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,88.07,0.05,65.45,29.76,,5,217,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,40.79,0.05,216.89,29.22,,5,252,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,79.36,0.05,93.17,65.32,,3,179,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,130.83,0.05,167.35,16.88,322.02,3,248,44,CNN 16k,non-IID,FashionMNIST,0.49,0.7969,0.7932,0.711,1.14,0.7722,0.7394,0.6721,"{ON,OFF,ON,OFF,OFF,ON}",0.0
Client 1,4,116.54,0.0,0.0,15.3,,5,268,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,75.31,0.0,0.0,28.19,,5,211,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,70.89,0.0,0.0,56.7,,5,172,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,74.26,0.0,0.0,47.01,,3,187,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,127.57,0.0,0.0,32.48,168.56,3,241,45,CNN 16k,non-IID,FashionMNIST,0.22,0.9186,0.8876,0.2666,0.9,0.7816,0.7537,0.6803,"{OFF,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,5,16.35,0.05,441.49,8.12,,5,248,51,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,125.84,0.05,265.74,22.22,,5,222,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,149.1,0.05,194.41,63.92,,5,209,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,13.5,0.05,493.62,24.21,,3,233,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,302.19,0.05,103.52,40.05,540.43,3,213,40,CNN 16k,non-IID,FashionMNIST,0.47,0.7969,0.7971,0.6675,0.78,0.7893,0.7617,0.6366,"{OFF,OFF,ON,OFF,OFF,ON}",0.0
Client 1,6,162.92,0.0,0.0,15.85,,5,244,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,123.65,0.0,0.0,37.07,,5,216,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,111.47,0.0,0.0,79.16,,5,178,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,121.99,0.0,0.0,64.75,,3,178,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,170.18,0.0,0.0,33.48,212.77,3,234,39,CNN 16k,non-IID,FashionMNIST,0.18,0.9315,0.8614,0.2258,0.84,0.7743,0.7535,0.7957,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,7,334.81,0.05,73.71,48.88,,5,219,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,219.49,0.05,115.18,65.61,,5,216,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,155.2,0.05,308.85,20.59,,5,230,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,96.43,0.05,382.18,28.5,,3,220,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,28.93,0.05,738.86,16.39,791.68,3,256,54,CNN 16k,non-IID,FashionMNIST,0.48,0.7811,0.7781,0.7593,0.8,0.7855,0.7579,0.7826,"{ON,OFF,OFF,OFF,OFF,ON}",0.0
Client 1,8,377.14,0.05,121.43,93.3,,5,210,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,176.58,0.05,463.31,7.07,,5,231,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,279.21,0.05,307.49,60.17,,5,216,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,272.25,0.05,344.46,46.96,,3,216,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,101.32,0.05,566.08,17.78,692.24,3,227,39,CNN 16k,non-IID,FashionMNIST,0.7,0.6767,0.6637,1.1604,0.97,0.7813,0.7512,0.6897,"{OFF,OFF,OFF,OFF,OFF,ON}",0.0
Client 1,9,190.76,0.0,0.0,30.19,,5,226,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,170.63,0.0,0.0,41.06,,5,214,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,163.82,0.0,0.0,88.27,,5,181,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
