Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,36.87,0.15,0.0,13.32,,5,333,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,14.38,0.25,0.0,8.68,,5,196,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,14.54,0.34,0.0,27.87,,5,205,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,11.99,0.43,0.0,53.08,,3,67,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,48.42,0.17,0.0,31.08,92.37,3,259,18,CNN 16k,non-IID,FashionMNIST,0.36,0.8845,0.8067,0.4194,1.72,0.69,0.6445,0.9519,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,53.29,0.16,0.0,13.56,,5,321,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,23.92,0.24,0.0,11.55,,5,200,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,18.39,0.17,0.0,53.85,,5,143,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,28.05,0.44,0.0,55.58,,3,115,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,62.17,0.13,0.0,31.09,105.57,3,256,18,CNN 16k,non-IID,FashionMNIST,0.21,0.9238,0.8715,0.2518,1.11,0.756,0.7228,0.763,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,3,70.2,0.15,0.0,16.01,,5,290,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,48.76,0.2,0.0,13.03,,5,218,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,28.87,0.12,0.0,73.98,,5,136,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,42.61,0.13,0.0,50.28,,3,143,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,81.36,0.12,0.0,34.33,127.83,3,252,18,CNN 16k,non-IID,FashionMNIST,0.23,0.9122,0.893,0.2591,0.95,0.788,0.7572,0.6504,"{OFF,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,4,46.13,0.16,0.0,15.52,,5,382,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,27.42,0.22,0.0,9.51,,5,316,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,27.73,0.07,0.0,18.88,73.95,5,338,19,CNN 16k,IID,FashionMNIST,0.16,0.9439,0.8816,0.1722,0.9,0.7863,0.7509,0.6695,"{ON,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,5,61.22,0.2,0.0,23.69,,5,403,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,43.37,0.28,0.0,16.83,,5,365,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,30.5,0.03,0.0,25.89,96.59,5,315,18,CNN 16k,IID,FashionMNIST,0.28,0.895,0.8808,0.3784,0.67,0.7926,0.7694,0.6319,"{ON,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,6,132.24,0.05,229.35,16.28,,5,276,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,107.04,0.05,210.13,25.7,,5,269,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,73.0,0.02,0.0,35.61,,5,232,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,69.56,0.05,216.12,29.91,,3,245,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,90.44,0.05,368.44,16.0,482.6,3,264,52,CNN 16k,non-IID,FashionMNIST,0.39,0.8211,0.8128,0.4686,0.76,0.7986,0.7709,0.6012,"{OFF,OFF,OFF,OFF,OFF,ON}",0.02
Client 1,7,62.23,0.13,0.0,13.4,,5,363,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,50.58,0.19,0.0,12.29,,5,334,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,46.59,0.02,0.0,39.81,92.02,5,283,18,CNN 16k,IID,FashionMNIST,0.16,0.9445,0.9003,0.179,0.78,0.806,0.78,0.5921,"{ON,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,8,63.52,0.09,0.0,14.9,,5,364,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,51.94,0.18,0.0,14.39,,5,336,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,47.99,0.0,0.0,44.92,98.57,5,276,18,CNN 16k,IID,FashionMNIST,0.21,0.925,0.9042,0.2088,0.53,0.821,0.8048,0.5268,"{ON,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,9,129.27,0.09,0.0,14.66,,5,253,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,118.57,0.1,0.0,11.8,,5,231,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,100.52,0.0,0.0,44.26,,5,206,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,78.88,0.11,0.0,75.21,,3,147,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,132.17,0.28,0.0,32.9,176.87,3,239,52,CNN 16k,non-IID,FashionMNIST,0.17,0.9381,0.9204,0.1916,0.8,0.815,0.7932,0.68,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,10,77.07,0.16,0.0,22.79,,5,361,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
