Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,41.55,0.09,0.0,14.77,,5,324,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,16.14,0.41,0.0,10.19,,5,186,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,19.03,0.34,0.0,38.42,,5,164,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.04,0.39,0.0,45.53,,3,107,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,57.88,0.11,0.0,30.41,102.13,3,257,19,CNN 16k,non-IID,FashionMNIST,0.36,0.8868,0.816,0.3587,1.92,0.7134,0.6654,0.8081,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,55.79,0.25,0.0,15.48,,5,334,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,30.83,0.24,0.0,8.93,,5,231,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,17.95,0.17,0.0,47.38,,5,153,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,20.84,0.39,0.0,14.73,,3,166,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,68.9,0.09,0.0,33.9,115.06,3,262,19,CNN 16k,non-IID,FashionMNIST,0.23,0.92,0.8536,0.2098,1.13,0.7475,0.7173,0.8324,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,3,69.72,0.08,0.0,14.4,,5,303,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,45.82,0.17,0.0,10.81,,5,221,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,30.87,0.12,0.0,38.86,,5,188,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,39.77,0.12,0.0,60.54,,3,116,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
