Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,43.11,0.16,0.0,21.21,,5,403,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,7.1,0.25,0.0,6.01,,5,197,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,5.42,0.34,0.0,38.96,,5,103,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,8.67,0.41,0.0,21.44,,3,130,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,72.56,0.27,0.0,35.21,121.34,3,278,17,CNN 16k,non-IID,FashionMNIST,0.28,0.9105,0.7873,0.2555,1.81,0.6706,0.6343,1.077,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,77.12,0.09,0.0,21.21,,5,329,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,37.52,0.2,0.0,17.23,,5,214,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,34.45,0.17,0.0,34.11,,5,200,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,31.81,0.3,0.0,62.35,,3,121,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,96.44,0.14,0.0,43.62,153.84,3,261,17,CNN 16k,non-IID,FashionMNIST,0.2,0.9312,0.8754,0.172,1.03,0.7745,0.7333,0.6484,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,3,90.51,0.19,0.0,22.05,,5,325,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,40.02,0.28,0.0,22.63,,5,206,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,37.82,0.12,0.0,46.74,,5,191,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,55.3,0.28,0.0,35.54,,3,184,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,107.3,0.17,0.0,48.41,168.49,3,259,18,CNN 16k,non-IID,FashionMNIST,0.15,0.9484,0.868,0.1572,0.9,0.7619,0.7382,0.8316,"{OFF,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,4,55.58,0.13,0.0,22.97,,5,398,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,33.83,0.23,0.0,10.46,,5,328,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,31.82,0.07,0.0,43.94,90.65,5,233,18,CNN 16k,IID,FashionMNIST,0.2,0.9278,0.8552,0.2432,0.85,0.7659,0.7395,0.81,"{ON,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,5,62.05,0.13,0.0,14.2,,5,389,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,38.47,0.31,0.0,12.78,,5,336,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,40.14,0.03,0.0,22.25,88.64,5,303,17,CNN 16k,IID,FashionMNIST,0.25,0.9142,0.8891,0.2645,0.64,0.8092,0.7867,0.5427,"{ON,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,6,119.78,0.32,0.0,24.7,,5,287,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,95.28,0.27,0.0,16.84,,5,231,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,75.87,0.02,0.0,58.6,,5,183,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,64.57,0.18,0.0,36.37,,3,196,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,125.2,0.12,0.0,47.98,187.22,3,247,18,CNN 16k,non-IID,FashionMNIST,0.17,0.9391,0.9039,0.1603,0.82,0.804,0.7859,0.7209,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,7,124.64,0.12,0.0,22.09,,5,245,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,107.7,0.15,0.0,19.22,,5,211,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,112.94,0.02,0.0,35.2,,5,219,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,72.39,0.26,0.0,52.86,,3,199,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,139.15,0.1,0.0,42.31,195.16,3,238,18,CNN 16k,non-IID,FashionMNIST,0.21,0.9228,0.8994,0.2526,0.67,0.816,0.7991,0.5773,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,8,75.36,0.09,0.0,16.11,,5,365,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,63.48,0.19,0.0,16.94,,5,344,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,59.43,0.0,0.0,33.1,103.32,5,324,18,CNN 16k,IID,FashionMNIST,0.2,0.9263,0.8699,0.2085,0.45,0.8476,0.8419,0.4439,"{ON,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,9,73.82,0.21,0.0,19.63,,5,348,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,67.57,0.22,0.0,19.53,,5,329,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,73.08,0.0,0.0,41.42,120.81,5,313,18,CNN 16k,IID,FashionMNIST,0.12,0.956,0.9303,0.151,0.74,0.8379,0.8127,0.477,"{ON,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,10,157.36,0.24,0.0,27.5,,5,224,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,168.44,0.16,0.0,24.14,,5,231,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,153.27,0.0,0.0,76.55,,5,206,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,111.09,0.14,0.0,65.85,,3,180,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,160.3,0.11,0.0,40.21,236.14,3,224,17,CNN 16k,non-IID,FashionMNIST,0.15,0.9457,0.913,0.1868,0.69,0.8323,0.8107,0.5386,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
