Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.34,0.0,0.0,13.15,,5,325,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.47,0.0,0.0,10.15,,5,191,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,14.76,0.0,0.0,22.1,,5,253,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.27,0.0,0.0,56.06,,3,96,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,78.94,0.0,0.0,30.19,111.5,3,279,17,CNN 16k,IID,FashionMNIST,0.35,0.8876,0.8046,0.3497,1.12,0.7408,0.7148,0.7474,"{OFF,OFF,OFF,OFF,OFF,OFF}",4.11
Client 1,2,14.0,0.05,344.91,7.31,,5,437,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,23.06,0.05,68.34,15.01,,5,305,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,5.53,0.0,112.38,24.95,374.04,5,293,27,CNN 16k,IID,FashionMNIST,0.9,0.6212,0.6251,1.2495,1.24,0.7539,0.7214,0.7854,"{ON,OFF,OFF,OFF,OFF,ON}",7.76
Client 1,3,46.64,0.0,0.0,13.93,,5,373,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,26.57,0.0,0.0,8.84,,5,301,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,32.72,0.0,0.0,13.47,71.27,5,362,26,CNN 16k,IID,FashionMNIST,0.22,0.9236,0.8629,0.2046,1.13,0.761,0.7375,0.8772,"{ON,OFF,OFF,OFF,OFF,OFF}",3.95
Client 1,4,56.41,0.11,0.0,13.62,,5,374,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,34.98,0.36,0.0,13.47,,5,319,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,40.52,0.07,0.0,45.31,89.76,5,240,27,CNN 16k,IID,FashionMNIST,0.17,0.9403,0.9057,0.184,0.93,0.8051,0.7812,0.5933,"{ON,OFF,OFF,OFF,OFF,ON}",4.19
Client 1,5,71.51,0.0,0.0,13.7,,5,368,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,51.37,0.0,0.0,14.22,,5,326,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,58.93,0.0,0.0,45.85,108.1,5,262,26,CNN 16k,IID,FashionMNIST,0.24,0.9151,0.8696,0.2646,0.68,0.7866,0.7703,0.6121,"{ON,OFF,OFF,OFF,OFF,OFF}",4.13
Client 1,6,86.17,0.11,0.0,16.3,,5,371,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,81.28,0.23,0.0,10.59,,5,347,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,70.09,0.02,0.0,27.32,114.98,5,339,26,CNN 16k,IID,FashionMNIST,0.2,0.9276,0.9043,0.1973,0.6,0.8224,0.8068,0.5483,"{ON,OFF,OFF,OFF,OFF,ON}",4.34
Client 1,7,80.72,0.0,0.0,13.79,,5,362,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,59.19,0.0,0.0,18.64,,5,329,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,68.23,0.0,0.0,21.32,104.84,5,358,27,CNN 16k,IID,FashionMNIST,0.2,0.9242,0.9028,0.2542,0.65,0.8321,0.8176,0.5526,"{ON,OFF,OFF,OFF,OFF,OFF}",4.41
Client 1,8,99.27,0.08,0.0,15.68,,5,364,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,78.49,0.11,0.0,20.91,,5,341,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,80.06,0.0,0.0,67.31,152.96,5,265,26,CNN 16k,IID,FashionMNIST,0.23,0.9135,0.9024,0.2618,0.62,0.8176,0.7925,0.5598,"{ON,OFF,OFF,OFF,OFF,ON}",4.66
Client 1,9,90.92,0.0,0.0,17.84,,5,358,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,82.32,0.0,0.0,18.54,,5,342,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,82.86,0.0,0.0,30.09,118.65,5,343,27,CNN 16k,IID,FashionMNIST,0.24,0.9089,0.9082,0.3149,0.52,0.8381,0.8276,0.4811,"{ON,OFF,OFF,OFF,OFF,OFF}",4.73
Client 1,10,89.52,0.1,0.0,22.42,,5,349,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,89.68,0.2,0.0,18.91,,5,340,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,92.27,0.0,0.0,45.07,143.67,5,311,26,CNN 16k,IID,FashionMNIST,0.19,0.9267,0.9237,0.2312,0.59,0.851,0.8392,0.5242,"{ON,OFF,OFF,OFF,OFF,ON}",4.73
