Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,47.66,0.0,0.0,14.58,,5,330,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.65,0.0,0.0,10.09,,5,204,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,20.22,0.0,0.0,42.15,,5,159,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.3,0.0,0.0,30.51,,3,124,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,73.02,0.0,0.0,29.21,104.64,3,278,16,CNN 16k,IID,FashionMNIST,0.37,0.8662,0.8083,0.4089,1.35,0.7514,0.7235,0.739,"{OFF,OFF,OFF,OFF,OFF,OFF}",4.24
Client 1,2,44.36,0.0,0.0,12.49,,5,369,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,27.94,0.0,0.0,7.36,,5,308,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,33.42,0.0,0.0,47.35,83.59,5,201,16,CNN 16k,IID,FashionMNIST,0.33,0.8748,0.8252,0.4694,1.02,0.7102,0.6844,0.7646,"{ON,OFF,OFF,OFF,OFF,OFF}",3.71
Client 1,3,13.2,0.05,234.41,6.61,,5,341,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,66.18,0.05,101.0,4.68,,5,316,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,60.42,0.0,98.47,59.58,262.38,5,263,31,CNN 16k,IID,FashionMNIST,0.61,0.7045,0.6709,1.6411,1.16,0.7438,0.7113,0.9139,"{ON,OFF,OFF,OFF,OFF,ON}",4.47
Client 1,4,62.69,0.0,0.0,14.5,,5,370,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,41.05,0.0,0.0,13.96,,5,328,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,44.71,0.0,0.0,42.52,90.75,5,260,29,CNN 16k,IID,FashionMNIST,0.23,0.9162,0.8711,0.2814,0.76,0.7875,0.7608,0.6534,"{ON,OFF,OFF,OFF,OFF,OFF}",4.24
Client 1,5,79.17,0.0,0.0,13.93,,5,365,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,62.22,0.0,0.0,13.82,,5,332,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,61.07,0.0,0.0,33.3,104.19,5,322,30,CNN 16k,IID,FashionMNIST,0.21,0.9238,0.89,0.2609,0.66,0.8204,0.809,0.5358,"{ON,OFF,OFF,OFF,OFF,OFF}",4.15
Client 1,6,74.1,0.0,0.0,13.31,,5,361,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,52.63,0.0,0.0,16.6,,5,324,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,64.81,0.0,0.0,52.23,120.66,5,260,30,CNN 16k,IID,FashionMNIST,0.15,0.9458,0.8916,0.1455,0.74,0.7972,0.7726,0.6781,"{ON,OFF,OFF,OFF,OFF,OFF}",4.24
Client 1,7,88.34,0.0,0.0,14.65,,5,363,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,79.79,0.0,0.0,14.17,,5,345,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,70.15,0.0,0.0,24.61,113.8,5,364,29,CNN 16k,IID,FashionMNIST,0.18,0.9348,0.898,0.1919,0.97,0.8063,0.7833,0.7321,"{ON,OFF,OFF,OFF,OFF,OFF}",4.35
Client 1,8,108.06,0.0,0.0,14.45,,5,366,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,88.57,0.0,0.0,19.11,,5,341,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,89.47,0.0,0.0,50.07,143.6,5,298,29,CNN 16k,IID,FashionMNIST,0.21,0.9187,0.8867,0.2852,0.52,0.8258,0.8186,0.5281,"{ON,OFF,OFF,OFF,OFF,OFF}",4.64
Client 1,9,148.27,0.0,0.0,27.5,,5,250,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,135.05,0.0,0.0,33.98,,5,242,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,150.69,0.0,0.0,28.2,,5,260,30,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,38.17,0.0,0.0,68.28,,3,136,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,150.04,0.0,0.0,31.26,188.2,3,253,26,CNN 16k,IID,FashionMNIST,0.22,0.9198,0.9106,0.2658,0.56,0.8355,0.8193,0.4967,"{ON,OFF,OFF,OFF,OFF,OFF}",4.78
Client 1,10,91.83,0.0,0.0,22.59,,5,351,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,92.41,0.0,0.0,20.57,,5,341,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,99.22,0.0,0.0,22.39,126.79,5,356,29,CNN 16k,IID,FashionMNIST,0.16,0.9413,0.9227,0.1728,0.66,0.8296,0.8053,0.5509,"{ON,OFF,OFF,OFF,OFF,OFF}",4.78
