Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.48,0.0,0.0,14.9,,5,327,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,16.0,0.0,0.0,10.8,,5,191,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,12.49,0.0,0.0,22.14,,5,249,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.47,0.0,0.0,42.86,,3,105,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,64.99,0.0,0.0,29.59,97.42,3,277,17,CNN 16k,IID,FashionMNIST,0.39,0.8675,0.8296,0.4387,1.18,0.7695,0.7392,0.6687,"{OFF,OFF,OFF,OFF,OFF,OFF}",39.5
Client 1,2,13.61,0.05,65.28,6.5,,5,301,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,2.79,0.05,48.58,3.61,,5,374,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,25.07,0.17,0.0,27.43,93.29,5,285,17,CNN 16k,IID,FashionMNIST,0.48,0.7739,0.7358,0.6863,1.23,0.7214,0.6848,0.8172,"{ON,OFF,OFF,OFF,OFF,ON}",28.78
Client 1,3,12.92,0.05,179.05,6.81,,5,425,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,6.25,0.05,32.82,4.48,,5,347,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,23.51,0.12,0.0,46.84,207.34,5,240,17,CNN 16k,IID,FashionMNIST,0.73,0.6761,0.6769,1.332,0.94,0.818,0.7871,0.5871,"{ON,OFF,OFF,OFF,OFF,ON}",40.64
Client 1,4,15.61,0.05,178.55,7.11,,5,422,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,10.13,0.05,92.63,6.2,,5,419,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,34.48,0.07,0.0,61.12,210.01,5,199,17,CNN 16k,IID,FashionMNIST,0.4,0.841,0.8305,0.5933,0.87,0.8087,0.7798,0.5897,"{ON,OFF,ON,OFF,OFF,ON}",24.33
Client 1,5,18.95,0.05,100.12,7.18,,5,363,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,14.07,0.05,67.57,8.67,,5,392,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,35.88,0.03,0.0,23.1,134.42,5,349,18,CNN 16k,IID,FashionMNIST,0.4,0.8169,0.8027,0.7014,0.79,0.8063,0.7762,0.5558,"{ON,OFF,ON,OFF,OFF,ON}",35.53
Client 1,6,13.94,0.05,395.03,6.9,,5,347,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,26.72,0.05,236.54,10.26,,5,294,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,94.12,0.02,0.0,82.14,,5,210,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,43.35,0.05,136.4,24.05,,3,212,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
