Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,44.52,0.0,0.0,14.09,,5,320,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,16.8,0.0,0.0,10.99,,5,183,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,20.21,0.0,0.0,45.13,,5,161,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.95,0.0,0.0,12.58,,3,184,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,67.38,0.0,0.0,29.07,99.31,3,274,16,CNN 16k,IID,FashionMNIST,0.37,0.8758,0.8167,0.4438,1.31,0.7511,0.7224,0.7409,"{OFF,OFF,OFF,OFF,OFF,OFF}",78.01
Client 1,2,76.45,0.0,0.0,16.04,,5,297,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,44.22,0.0,0.0,16.58,,5,210,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,36.42,0.0,0.0,54.08,,5,175,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,42.25,0.0,0.0,28.76,,3,172,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,104.65,0.0,0.0,29.81,137.83,3,265,16,CNN 16k,IID,FashionMNIST,0.25,0.9085,0.8684,0.2954,0.75,0.8033,0.781,0.6256,"{OFF,OFF,OFF,OFF,OFF,OFF}",22.98
Client 1,3,12.88,0.05,287.12,7.02,,5,460,48,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,3.47,0.05,69.87,3.41,,5,393,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,33.89,0.12,0.0,18.46,315.42,5,335,17,CNN 16k,IID,FashionMNIST,0.71,0.699,0.7083,0.9059,0.97,0.7997,0.7793,0.7372,"{ON,OFF,OFF,OFF,OFF,ON}",39.4
Client 1,4,41.84,0.05,161.63,13.62,,5,256,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,52.52,0.05,99.17,7.97,,5,267,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,66.42,0.07,0.0,30.05,,5,243,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,14.66,0.05,246.69,61.61,,3,226,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
