Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.91,0.0,0.0,14.51,,5,327,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.94,0.0,0.0,10.85,,5,199,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.61,0.0,0.0,36.48,,5,199,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,14.85,0.0,0.0,49.33,,3,86,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,69.12,0.0,0.0,30.69,102.58,3,276,16,CNN 16k,IID,FashionMNIST,0.27,0.9134,0.8313,0.2615,1.14,0.7602,0.7356,0.8043,"{OFF,OFF,OFF,OFF,OFF,OFF}",37.74
Client 1,2,37.68,0.05,176.51,6.31,,5,228,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,28.62,0.05,162.74,6.57,,5,307,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,33.34,0.17,0.0,60.42,,5,156,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,53.18,0.05,116.34,22.03,,3,241,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,154.84,0.0,0.0,52.65,230.98,3,272,16,CNN 16k,IID,FashionMNIST,0.48,0.7876,0.7736,0.8272,0.95,0.7993,0.7842,0.675,"{OFF,OFF,OFF,OFF,OFF,ON}",29.35
Client 1,3,17.28,0.05,349.58,7.78,,5,370,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,70.31,0.05,66.42,19.6,,5,236,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,61.97,0.12,0.0,54.01,,5,197,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,55.56,0.05,103.41,17.96,,3,231,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,164.23,0.0,0.0,29.62,384.99,3,259,17,CNN 16k,IID,FashionMNIST,0.6,0.7472,0.7481,0.8652,0.87,0.8239,0.8055,0.628,"{OFF,OFF,OFF,OFF,OFF,ON}",37.38
Client 1,4,117.04,0.0,0.0,15.2,,5,266,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,78.59,0.0,0.0,24.49,,5,206,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,79.03,0.0,0.0,47.74,,5,214,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,77.81,0.0,0.0,66.54,,3,160,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,135.08,0.0,0.0,29.29,167.29,3,249,16,CNN 16k,IID,FashionMNIST,0.19,0.932,0.9043,0.207,0.72,0.8245,0.8044,0.5981,"{OFF,OFF,ON,OFF,OFF,OFF}",28.11
Client 1,5,15.43,0.05,361.38,6.99,,5,313,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,75.91,0.05,192.87,4.84,,5,267,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,79.02,0.03,0.0,44.15,,5,233,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
