Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,46.32,0.0,0.0,13.4,,5,307,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.91,0.0,0.0,12.65,,5,193,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.8,0.0,0.0,56.5,,5,147,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,21.52,0.0,0.0,59.43,,3,95,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,65.02,0.0,0.0,29.91,97.86,3,270,17,CNN 16k,IID,FashionMNIST,0.35,0.8823,0.805,0.3653,1.08,0.7455,0.713,0.8198,"{OFF,OFF,OFF,OFF,OFF,OFF}",36.54
Client 1,2,37.77,0.0,0.0,13.1,,5,374,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,18.66,0.0,0.0,7.64,,5,287,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,27.27,0.0,0.0,30.0,61.64,5,241,17,CNN 16k,IID,FashionMNIST,0.18,0.9347,0.8021,0.1598,1.24,0.7079,0.6443,0.9237,"{ON,OFF,OFF,OFF,OFF,OFF}",22.26
Client 1,3,14.22,0.05,167.32,7.31,,5,402,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,5.28,0.05,64.94,4.7,,5,395,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,30.39,0.12,0.0,47.55,196.51,5,206,18,CNN 16k,IID,FashionMNIST,0.73,0.666,0.6511,1.0898,1.13,0.7897,0.7594,0.6236,"{ON,OFF,ON,OFF,OFF,ON}",30.27
Client 1,4,12.31,0.05,361.09,6.21,,5,357,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,85.06,0.05,93.67,9.99,,5,236,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,65.03,0.07,0.0,94.67,,5,180,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,37.22,0.05,133.14,20.81,,3,222,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,179.62,0.0,0.0,30.14,389.35,3,251,18,CNN 16k,IID,FashionMNIST,0.56,0.759,0.7522,0.8271,0.65,0.809,0.7911,0.6115,"{OFF,OFF,ON,OFF,OFF,ON}",40.24
Client 1,5,17.14,0.05,337.0,7.82,,5,316,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,40.52,0.05,242.78,14.89,,5,300,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,78.05,0.03,0.0,45.56,,5,237,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,61.28,0.05,197.76,24.09,,3,247,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,147.81,0.0,0.0,44.45,372.65,3,247,17,CNN 16k,IID,FashionMNIST,0.52,0.7721,0.7642,0.8158,0.73,0.8178,0.799,0.5674,"{OFF,OFF,ON,OFF,OFF,ON}",36.9
Client 1,6,146.04,0.0,0.0,14.62,,5,253,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,114.54,0.0,0.0,26.65,,5,223,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,104.19,0.0,0.0,47.72,,5,234,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,71.85,0.0,0.0,83.5,,3,157,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,155.43,0.0,0.0,26.7,185.03,3,244,18,CNN 16k,IID,FashionMNIST,0.19,0.9299,0.9099,0.2046,0.73,0.838,0.8196,0.5426,"{OFF,OFF,ON,OFF,OFF,OFF}",24.82
Client 1,7,53.09,0.05,135.37,12.83,,5,394,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,12.58,0.05,169.51,7.75,,5,421,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,59.94,0.02,0.0,58.55,209.61,5,270,18,CNN 16k,IID,FashionMNIST,0.35,0.8386,0.8242,0.3885,0.71,0.8202,0.7974,0.5981,"{ON,OFF,OFF,OFF,OFF,ON}",26.44
Client 1,8,17.26,0.05,533.65,8.0,,5,346,50,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,125.99,0.05,304.86,26.8,,5,313,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,124.37,0.0,0.0,68.33,,5,219,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,10.12,0.05,463.77,46.82,,3,246,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,162.71,0.0,0.0,42.55,568.87,3,232,18,CNN 16k,IID,FashionMNIST,0.53,0.7785,0.7829,0.9413,0.62,0.8412,0.8312,0.5222,"{OFF,OFF,OFF,OFF,OFF,ON}",44.51
Client 1,9,24.03,0.05,301.93,9.29,,5,398,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,30.28,0.05,237.17,15.11,,5,390,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,141.9,0.0,0.0,67.53,343.62,5,298,17,CNN 16k,IID,FashionMNIST,0.63,0.7269,0.7297,1.1491,0.7,0.8247,0.8049,0.5125,"{ON,OFF,OFF,OFF,OFF,ON}",37.59
Client 1,10,78.41,0.05,60.99,22.21,,5,347,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,17.65,0.05,173.15,8.28,,5,358,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,62.45,0.0,0.0,69.06,209.93,5,295,18,CNN 16k,IID,FashionMNIST,0.32,0.8575,0.8524,0.6464,0.79,0.8335,0.8138,0.5241,"{ON,OFF,OFF,OFF,OFF,ON}",37.59
