Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.24,0.0,0.0,13.29,,5,313,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,15.36,0.0,0.0,12.27,,5,189,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,16.2,0.0,0.0,35.41,,5,191,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.89,0.0,0.0,38.02,,3,118,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,61.54,0.0,0.0,27.9,92.11,3,274,19,CNN 16k,IID,FashionMNIST,0.41,0.8602,0.829,0.4458,1.18,0.7653,0.7316,0.6843,"{OFF,OFF,OFF,OFF,OFF,OFF}",36.64
Client 1,2,14.06,0.05,223.99,6.83,,5,350,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,42.69,0.05,62.53,13.8,,5,241,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,31.67,0.17,0.0,33.19,,5,214,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,44.44,0.05,74.63,38.73,,3,204,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,140.99,0.0,0.0,24.0,254.72,3,267,19,CNN 16k,IID,FashionMNIST,0.49,0.7843,0.7731,0.943,0.77,0.8018,0.7856,0.609,"{OFF,OFF,ON,OFF,OFF,ON}",29.23
Client 1,3,14.34,0.05,184.02,6.62,,5,431,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,3.02,0.05,73.16,3.41,,5,401,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,28.75,0.12,0.0,49.82,213.97,5,217,20,CNN 16k,IID,FashionMNIST,0.46,0.8026,0.7828,0.564,0.77,0.77,0.7386,0.7059,"{ON,OFF,OFF,OFF,OFF,ON}",147.07
Client 1,4,13.23,0.05,125.79,6.59,,5,388,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,4.77,0.05,62.4,4.13,,5,379,38,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,34.13,0.07,0.0,14.11,155.14,5,390,20,CNN 16k,IID,FashionMNIST,0.55,0.7465,0.7242,0.642,0.83,0.7764,0.7534,0.6527,"{ON,OFF,OFF,OFF,OFF,ON}",26.33
Client 1,5,58.87,0.0,0.0,14.01,,5,366,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,38.14,0.0,0.0,13.14,,5,315,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,47.51,0.0,0.0,51.71,102.83,5,234,20,CNN 16k,IID,FashionMNIST,0.21,0.9222,0.8335,0.2284,0.59,0.8031,0.7991,0.6201,"{ON,OFF,ON,OFF,OFF,OFF}",32.8
Client 1,6,14.09,0.05,314.66,7.28,,5,298,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,27.52,0.05,228.4,5.0,,5,258,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,104.48,0.02,0.0,91.86,,5,188,21,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,45.16,0.05,194.13,30.01,,3,227,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,159.76,0.0,0.0,56.42,345.63,3,242,20,CNN 16k,IID,FashionMNIST,0.49,0.7888,0.7828,0.7738,0.74,0.8303,0.8172,0.6087,"{OFF,OFF,OFF,OFF,OFF,ON}",40.75
Client 1,7,20.14,0.05,114.9,7.98,,5,341,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,7.11,0.05,233.97,5.21,,5,434,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,64.62,0.02,0.0,66.92,257.93,5,250,20,CNN 16k,IID,FashionMNIST,0.41,0.8257,0.8229,0.6985,0.7,0.8281,0.8036,0.5306,"{ON,OFF,OFF,OFF,OFF,ON}",31.43
Client 1,8,154.29,0.05,225.6,15.04,,5,280,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,30.46,0.05,365.08,5.7,,5,307,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,133.22,0.0,0.0,54.08,,5,236,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,13.74,0.05,360.45,58.33,,3,232,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,159.33,0.0,0.0,57.4,444.98,3,235,20,CNN 16k,IID,FashionMNIST,0.38,0.8407,0.8431,0.6803,0.72,0.8523,0.8341,0.4733,"{OFF,OFF,OFF,OFF,OFF,ON}",32.56
Client 1,9,13.71,0.05,647.15,7.37,,5,372,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,132.51,0.05,274.11,13.85,,5,297,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,159.37,0.0,0.0,48.97,,5,231,21,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,71.9,0.05,332.21,60.3,,3,232,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,178.59,0.0,0.0,40.01,678.07,3,231,20,CNN 16k,IID,FashionMNIST,0.32,0.8657,0.8662,0.4612,0.58,0.8463,0.8329,0.4754,"{OFF,OFF,ON,OFF,OFF,ON}",34.96
Client 1,10,191.84,0.0,0.0,25.12,,5,234,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,185.32,0.0,0.0,27.35,,5,232,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,188.94,0.0,0.0,75.84,,5,199,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,10,119.04,0.0,0.0,48.43,,3,196,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,10,185.26,0.0,0.0,36.59,270.21,3,237,20,CNN 16k,IID,FashionMNIST,0.17,0.9377,0.8914,0.2092,0.65,0.8313,0.8139,0.4883,"{OFF,OFF,ON,OFF,OFF,OFF}",34.96
