Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.35,0.19,0.0,0.56,,5,265,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.56,0.22,0.0,0.66,,5,166,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.51,0.21,0.0,45.57,,5,6,22,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.42,0.02,0.0,38.31,,3,5,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.27,0.18,0.0,0.55,47.41,3,185,23,MLP,IID,AG_NEWS,0.3,0.8984,0.7192,0.1615,1.42,0.5809,0.4876,0.7215,,"{OFF,OFF,OFF,OFF,OFF,OFF}",35.78
Client 1,2,1.95,0.19,0.0,0.47,,5,248,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.53,0.13,0.0,0.25,,5,221,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.74,0.21,0.0,41.54,44.25,5,8,29,MLP,IID,AG_NEWS,0.18,0.9448,0.8272,0.0874,0.87,0.6948,0.6538,0.4821,,"{ON,OFF,ON,OFF,OFF,OFF}",33.11
Client 1,3,3.26,0.19,0.0,0.54,,5,238,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,1.79,0.18,0.0,0.91,,5,164,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.46,0.16,0.0,26.8,,5,19,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,0.84,0.18,0.0,50.62,,3,5,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,2.86,0.18,0.0,0.57,52.67,3,176,28,MLP,IID,AG_NEWS,0.13,0.9603,0.8936,0.06,0.88,0.7383,0.6933,0.398,,"{OFF,OFF,OFF,OFF,OFF,ON}",32.97
Client 1,4,2.58,0.19,0.0,0.46,,5,217,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,1.01,0.18,0.0,0.34,,5,259,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.44,0.16,0.0,27.63,30.91,5,15,32,MLP,IID,AG_NEWS,0.12,0.9638,0.8693,0.053,0.73,0.7767,0.7537,0.3193,,"{ON,OFF,OFF,OFF,OFF,OFF}",33.5
Client 1,5,2.95,0.19,0.0,0.47,,5,224,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,1.21,0.21,0.0,0.39,,5,272,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,1.86,0.21,0.0,33.76,37.44,5,18,33,MLP,IID,AG_NEWS,0.1,0.9681,0.8723,0.0444,0.72,0.7804,0.763,0.3459,,"{ON,OFF,OFF,OFF,OFF,ON}",123.57
Client 1,6,4.53,0.19,0.0,0.62,,5,226,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,3.69,0.23,0.0,1.13,,5,186,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,3.23,0.22,0.0,47.48,,5,21,36,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,6,1.47,0.11,0.0,23.82,,3,16,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,6,3.98,0.18,0.0,0.89,52.12,3,168,36,MLP,IID,AG_NEWS,0.1,0.9687,0.8307,0.0434,0.86,0.7666,0.7331,0.3648,,"{OFF,OFF,OFF,OFF,OFF,OFF}",39.8
Client 1,7,3.53,0.19,0.0,0.76,,5,228,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,1.94,0.22,0.0,0.49,,5,279,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,2.48,0.22,0.0,30.87,35.25,5,25,38,MLP,IID,AG_NEWS,0.09,0.9712,0.8683,0.0388,0.78,0.7828,0.7606,0.3503,,"{ON,OFF,OFF,OFF,OFF,ON}",35.45
Client 1,8,4.61,0.19,0.0,0.72,,5,208,37,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,4.39,0.22,0.0,0.73,,5,183,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,3.8,0.17,0.0,47.19,,5,22,38,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,8,1.85,0.08,0.0,35.82,,3,12,37,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,8,3.66,0.18,0.0,1.01,52.75,3,164,37,MLP,IID,AG_NEWS,0.1,0.9693,0.9016,0.0438,0.84,0.7831,0.7476,0.3498,,"{OFF,OFF,OFF,OFF,OFF,ON}",43.64
Client 1,9,3.68,0.19,0.0,1.03,,5,219,39,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,9,2.12,0.2,0.0,0.63,,5,283,39,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,9,3.24,0.18,0.0,44.0,49.45,5,22,39,MLP,IID,AG_NEWS,0.09,0.9704,0.8698,0.0414,0.77,0.7949,0.7683,0.3209,,"{ON,OFF,ON,OFF,OFF,ON}",40.79
