Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,43.6,0.0,0.0,13.21,,5,325,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,13.95,0.0,0.0,10.04,,5,188,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,20.02,0.0,0.0,60.53,,5,92,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.98,0.0,0.0,52.84,,3,95,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,53.93,0.0,0.0,29.71,92.48,3,259,17,CNN 16k,non-IID,FashionMNIST,0.32,0.8964,0.8191,0.3261,1.82,0.7002,0.6626,0.952,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,64.24,0.0,0.0,13.11,,5,286,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,35.16,0.0,0.0,18.25,,5,203,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,35.2,0.0,0.0,52.45,,5,133,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,33.64,0.0,0.0,37.63,,3,158,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,73.74,0.0,0.0,30.48,112.95,3,247,19,CNN 16k,non-IID,FashionMNIST,0.17,0.9422,0.847,0.1757,1.35,0.735,0.6937,0.9742,"{OFF,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,3,87.11,0.0,0.0,11.89,,5,270,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,53.62,0.0,0.0,22.61,,5,209,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,51.88,0.0,0.0,26.67,,5,194,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,54.58,0.0,0.0,71.22,,3,141,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,95.07,0.0,0.0,28.81,135.04,3,243,19,CNN 16k,non-IID,FashionMNIST,0.22,0.9195,0.8778,0.2489,0.82,0.77,0.7361,0.7074,"{OFF,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,4,14.83,0.05,399.26,7.1,,5,248,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,86.44,0.05,44.99,21.83,,5,210,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,86.05,0.05,297.93,43.97,,5,238,35,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,97.81,0.05,284.1,39.04,,3,235,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,29.88,0.05,475.59,15.48,527.56,3,259,43,CNN 16k,non-IID,FashionMNIST,0.73,0.6743,0.6751,1.1824,1.03,0.7731,0.7392,0.6944,"{ON,OFF,OFF,OFF,OFF,ON}",0.0
Client 1,5,143.11,0.0,0.0,13.31,,5,253,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,103.64,0.0,0.0,34.4,,5,223,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,88.6,0.0,0.0,73.21,,5,169,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,98.73,0.0,0.0,70.17,,3,167,37,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,146.93,0.0,0.0,27.42,183.28,3,234,42,CNN 16k,non-IID,FashionMNIST,0.17,0.9403,0.9027,0.1705,0.94,0.7847,0.7533,0.6672,"{ON,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,6,157.41,0.0,0.0,12.13,,5,244,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,113.05,0.0,0.0,36.54,,5,212,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,119.33,0.0,0.0,71.01,,5,176,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,115.77,0.0,0.0,56.65,,3,184,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,158.9,0.0,0.0,28.4,201.02,3,230,44,CNN 16k,non-IID,FashionMNIST,0.2,0.9288,0.9072,0.2549,0.85,0.7909,0.7573,0.6479,"{ON,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,7,172.53,0.08,0.0,15.63,,5,242,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,121.43,0.29,0.0,42.15,,5,212,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,136.31,0.2,0.0,67.14,,5,181,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,129.48,0.11,0.0,44.63,,3,212,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,167.46,0.24,0.0,30.38,215.75,3,228,42,CNN 16k,non-IID,FashionMNIST,0.12,0.9559,0.9288,0.1129,0.96,0.8051,0.7696,0.6379,"{OFF,OFF,ON,OFF,OFF,ON}",0.0
Client 1,8,180.31,0.09,0.0,21.62,,5,234,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,138.85,0.14,0.0,45.04,,5,213,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,152.39,0.14,0.0,70.4,,5,182,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,153.19,0.14,0.0,48.78,,3,207,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,8,182.26,0.07,0.0,32.43,235.16,3,226,42,CNN 16k,non-IID,FashionMNIST,0.17,0.9366,0.9132,0.1947,0.83,0.8284,0.7996,0.5182,"{OFF,OFF,ON,OFF,OFF,ON}",0.0
Client 1,9,184.34,0.12,0.0,30.93,,5,225,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,151.17,0.1,0.0,50.85,,5,213,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,171.4,0.2,0.0,60.23,,5,194,34,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,165.56,0.13,0.0,70.32,,3,189,36,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,180.8,0.07,0.0,34.48,249.78,3,220,42,CNN 16k,non-IID,FashionMNIST,0.17,0.9379,0.914,0.2168,0.71,0.8152,0.7937,0.6041,"{ON,OFF,ON,OFF,OFF,ON}",0.0
Client 1,10,189.89,0.0,0.0,30.82,,5,224,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
