Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,134.56,0.0,0.0,14.33,,5,240,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,106.66,0.0,0.0,14.24,,5,194,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,107.19,0.0,0.0,41.67,,5,162,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,105.37,0.0,0.0,28.59,,3,172,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,147.96,0.0,0.0,29.78,212.61,3,221,16,CNN 16k,non-IID,FashionMNIST,0.28,0.9126,0.7992,0.2909,1.83,0.6892,0.6448,0.8755,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,23.13,0.05,228.88,8.42,,5,292,41,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,45.21,0.05,79.94,12.86,,5,218,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,35.52,0.05,171.07,13.55,,5,287,27,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,52.61,0.05,55.71,52.5,,3,172,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,32.85,0.05,710.69,16.79,767.22,3,283,53,CNN 16k,non-IID,FashionMNIST,0.72,0.6851,0.6826,1.1273,1.34,0.7414,0.7001,0.7838,"{ON,OFF,OFF,OFF,OFF,ON}",0.0
Client 1,3,93.11,0.0,0.0,15.3,,5,282,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,51.32,0.0,0.0,26.72,,5,207,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,53.76,0.0,0.0,43.86,,5,171,26,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,56.41,0.0,0.0,73.68,,3,138,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,100.17,0.0,0.0,32.41,141.42,3,243,52,CNN 16k,non-IID,FashionMNIST,0.22,0.9198,0.8906,0.2412,1.07,0.7812,0.7426,0.7078,"{ON,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,4,113.79,0.0,0.0,15.34,,5,269,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
