Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.92,0.24,0.0,0.58,,5,253,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.68,0.29,0.0,0.67,,5,149,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.7,0.32,0.0,20.57,,5,14,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.53,0.16,0.0,50.44,,3,4,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.53,0.29,0.0,0.54,53.7,3,184,20,MLP,IID,AG_NEWS,0.3,0.9051,0.5839,0.1386,1.84,0.4799,0.3672,1.0243,,"{OFF,OFF,OFF,OFF,OFF,OFF}",38.26
Client 1,2,2.74,0.24,0.0,0.58,,5,236,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.21,0.22,0.0,0.72,,5,162,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.06,0.32,0.0,33.55,,5,11,28,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,0.84,0.2,0.0,40.47,,3,7,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,2.65,0.29,0.0,0.59,43.53,3,171,28,MLP,IID,AG_NEWS,0.17,0.9458,0.7014,0.0746,1.56,0.5571,0.4628,0.9132,,"{OFF,OFF,ON,OFF,OFF,ON}",32.25
Client 1,3,3.26,0.24,0.0,0.54,,5,222,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,1.88,0.16,0.0,0.83,,5,160,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.58,0.29,0.0,48.82,,5,10,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,1.23,0.17,0.0,41.59,,3,8,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,3.14,0.29,0.0,0.59,51.93,3,163,30,MLP,IID,AG_NEWS,0.14,0.9561,0.8079,0.0602,1.29,0.6254,0.5615,0.7726,,"{OFF,OFF,OFF,OFF,OFF,ON}",35.38
Client 1,4,3.64,0.24,0.0,0.57,,5,211,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,2.43,0.19,0.0,0.91,,5,167,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,2.08,0.29,0.0,26.8,,5,21,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,1.54,0.14,0.0,35.72,,3,11,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,3.34,0.29,0.0,0.6,39.3,3,160,35,MLP,IID,AG_NEWS,0.12,0.9631,0.8461,0.0515,1.22,0.6557,0.6007,0.7322,,"{OFF,OFF,ON,OFF,OFF,OFF}",35.29
Client 1,5,2.88,0.24,0.0,0.47,,5,231,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,1.13,0.2,0.0,0.38,,5,283,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,1.93,0.3,0.0,33.83,37.25,5,18,36,MLP,IID,AG_NEWS,0.12,0.9596,0.871,0.0467,0.93,0.7093,0.6804,0.5902,,"{ON,OFF,OFF,OFF,OFF,ON}",41.4
Client 1,6,3.31,0.24,0.0,0.47,,5,217,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,1.39,0.21,0.0,0.44,,5,267,38,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,2.24,0.3,0.0,22.85,27.39,5,30,38,MLP,IID,AG_NEWS,0.1,0.9657,0.8328,0.0391,0.83,0.7381,0.7146,0.535,,"{ON,OFF,ON,OFF,OFF,ON}",36.78
