Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.36,0.14,0.0,0.57,,5,271,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.64,0.17,0.0,0.65,,5,154,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.49,0.24,0.0,29.58,,5,9,22,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.39,0.07,0.0,36.47,,3,5,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.31,0.2,0.0,0.54,38.08,3,183,20,MLP,IID,AG_NEWS,0.33,0.8854,0.7115,0.1836,1.4,0.5883,0.4909,0.8072,,"{OFF,OFF,OFF,OFF,OFF,OFF}",54.19
Client 1,2,2.15,0.14,0.0,0.49,,5,241,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.63,0.07,0.0,0.26,,5,230,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.72,0.24,0.0,33.49,35.95,5,10,26,MLP,IID,AG_NEWS,0.21,0.9354,0.8554,0.1001,0.75,0.7346,0.7102,0.5662,,"{ON,OFF,OFF,OFF,OFF,ON}",50.31
Client 1,3,2.32,0.14,0.0,0.5,,5,222,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,0.63,0.09,0.0,0.29,,5,253,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.1,0.19,0.0,27.6,30.3,5,13,30,MLP,IID,AG_NEWS,0.16,0.9533,0.8815,0.0668,0.59,0.8059,0.7933,0.3847,,"{ON,OFF,OFF,OFF,OFF,OFF}",42.22
Client 1,4,2.5,0.14,0.0,0.49,,5,236,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,0.93,0.1,0.0,0.36,,5,270,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.54,0.19,0.0,37.69,40.66,5,14,31,MLP,IID,AG_NEWS,0.13,0.9611,0.8903,0.0539,0.59,0.8225,0.8096,0.3334,,"{ON,OFF,OFF,OFF,OFF,ON}",63.01
Client 1,5,3.29,0.14,0.0,0.54,,5,221,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,1.38,0.14,0.0,0.49,,5,273,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,2.07,0.23,0.0,23.77,27.65,5,27,33,MLP,IID,AG_NEWS,0.11,0.9653,0.8859,0.0467,0.6,0.817,0.8076,0.3653,,"{ON,OFF,OFF,OFF,OFF,ON}",142.83
