Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,43.72,0.18,0.0,17.79,,5,342,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,14.86,0.36,0.0,9.22,,5,188,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,11.6,0.34,0.0,46.38,,5,141,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,14.39,0.33,0.0,41.78,,3,107,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,59.85,0.12,0.0,41.82,116.82,3,264,18,CNN 16k,non-IID,FashionMNIST,0.35,0.8968,0.81,0.3373,1.84,0.7069,0.6597,0.8463,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,2,57.96,0.1,0.0,14.6,,5,300,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,31.3,0.39,0.0,14.49,,5,211,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,11.64,0.17,0.0,75.52,,5,127,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,31.23,0.29,0.0,35.29,,3,158,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,70.39,0.18,0.0,31.19,114.6,3,256,19,CNN 16k,non-IID,FashionMNIST,0.2,0.9291,0.856,0.2167,1.04,0.7517,0.717,0.7395,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.0
Client 1,3,99.2,0.19,0.0,24.2,,5,319,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,52.23,0.2,0.0,23.79,,5,222,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,36.48,0.12,0.0,57.24,,5,155,21,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,56.3,0.14,0.0,53.49,,3,172,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,111.42,0.19,0.0,41.8,165.37,3,259,19,CNN 16k,non-IID,FashionMNIST,0.22,0.9177,0.8907,0.2287,1.0,0.7813,0.7584,0.7418,"{OFF,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,4,84.54,0.18,0.0,22.02,,5,297,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,58.29,0.23,0.0,16.59,,5,220,22,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,40.73,0.07,0.0,61.37,,5,149,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,56.35,0.14,0.0,39.9,,3,169,20,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,91.63,0.15,0.0,47.29,152.57,3,254,19,CNN 16k,non-IID,FashionMNIST,0.2,0.9263,0.8811,0.2522,0.8,0.7803,0.7561,0.644,"{OFF,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,5,55.24,0.15,0.0,20.12,,5,386,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,44.86,0.28,0.0,10.69,,5,347,21,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,37.84,0.03,0.0,34.23,87.74,5,268,20,CNN 16k,IID,FashionMNIST,0.25,0.9079,0.8798,0.2812,0.76,0.7936,0.7686,0.5929,"{ON,OFF,ON,OFF,OFF,OFF}",0.0
Client 1,6,18.15,0.05,416.11,8.02,,5,299,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,70.15,0.05,333.5,7.93,,5,301,28,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,69.72,0.02,0.0,46.58,,5,217,21,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,78.78,0.05,192.15,58.9,,3,225,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,172.19,0.05,248.06,14.5,449.73,3,241,47,CNN 16k,non-IID,FashionMNIST,0.61,0.7245,0.7144,1.0388,0.9,0.7869,0.7566,0.6287,"{OFF,OFF,OFF,OFF,OFF,ON}",0.02
Client 1,7,128.81,0.16,0.0,17.0,,5,246,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,104.8,0.14,0.0,29.14,,5,226,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,104.94,0.02,0.0,62.74,,5,200,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,67.58,0.15,0.0,51.02,,3,179,39,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,134.89,0.2,0.0,29.48,177.56,3,237,46,CNN 16k,non-IID,FashionMNIST,0.2,0.9275,0.9045,0.2216,0.7,0.8069,0.7878,0.6602,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.01
Client 1,8,74.84,0.34,0.0,21.52,,5,375,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,67.14,0.23,0.0,17.47,,5,347,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,62.25,0.0,0.0,63.62,131.94,5,237,21,CNN 16k,IID,FashionMNIST,0.17,0.9408,0.9036,0.1969,0.61,0.8134,0.8154,0.5834,"{ON,OFF,ON,OFF,OFF,OFF}",0.02
Client 1,9,147.82,0.24,0.0,30.17,,5,224,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,152.59,0.14,0.0,24.18,,5,223,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,139.44,0.0,0.0,53.92,,5,219,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,9,99.98,0.18,0.0,72.18,,3,185,40,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,9,166.52,0.09,0.0,25.02,206.59,3,225,46,CNN 16k,non-IID,FashionMNIST,0.2,0.9248,0.9013,0.2784,0.64,0.8162,0.8015,0.5733,"{OFF,OFF,ON,OFF,OFF,OFF}",0.01
Client 1,10,144.38,0.25,0.0,33.49,,5,228,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,162.84,0.14,0.0,20.42,,5,238,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,151.89,0.0,0.0,70.06,,5,192,20,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
