Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.28,0.0,0.0,13.31,,5,320,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.07,0.0,0.0,8.76,,5,194,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,10.98,0.0,0.0,46.76,,5,150,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.28,0.0,0.0,20.64,,3,168,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,61.76,0.0,0.0,29.43,94.14,3,277,16,CNN 16k,IID,FashionMNIST,0.38,0.8797,0.808,0.3953,1.27,0.7422,0.7056,0.7674,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.33
Client 1,2,69.26,0.0,0.0,14.72,,5,290,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,39.49,0.0,0.0,16.49,,5,211,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,32.5,0.0,0.0,33.96,,5,205,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,36.84,0.0,0.0,35.63,,3,151,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,89.43,0.0,0.0,30.8,127.04,3,265,16,CNN 16k,IID,FashionMNIST,0.29,0.8949,0.8543,0.3266,0.99,0.7892,0.7731,0.6445,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.34
Client 1,3,96.06,0.0,0.0,13.96,,5,263,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,59.43,0.0,0.0,25.29,,5,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,59.97,0.0,0.0,38.72,,5,212,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,61.9,0.0,0.0,37.12,,3,171,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,114.56,0.0,0.0,37.2,158.77,3,252,17,CNN 16k,IID,FashionMNIST,0.29,0.8891,0.8748,0.4124,0.65,0.8011,0.7899,0.654,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.46
Client 1,4,112.27,0.0,0.0,14.58,,5,249,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,77.49,0.0,0.0,26.9,,5,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,74.57,0.0,0.0,65.54,,5,189,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,67.79,0.0,0.0,83.7,,3,140,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,125.91,0.0,0.0,27.08,171.0,3,241,17,CNN 16k,IID,FashionMNIST,0.22,0.9209,0.8781,0.2552,0.74,0.8012,0.7769,0.6771,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.42
Client 1,5,137.74,0.0,0.0,14.74,,5,249,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,104.95,0.0,0.0,25.77,,5,212,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,93.41,0.0,0.0,67.81,,5,182,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
