Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,40.52,0.0,0.0,15.21,,5,318,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,15.97,0.0,0.0,9.96,,5,182,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,18.51,0.0,0.0,40.64,,5,171,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.43,0.0,0.0,49.23,,3,99,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,63.1,0.0,0.0,31.88,97.53,3,276,16,CNN 16k,IID,FashionMNIST,0.45,0.8534,0.8014,0.4813,1.11,0.7363,0.7105,0.8416,"{OFF,OFF,OFF,OFF,OFF,OFF}",180.12
Client 1,2,68.33,0.0,0.0,13.62,,5,284,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,39.41,0.0,0.0,17.18,,5,208,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,37.86,0.0,0.0,32.21,,5,225,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,35.95,0.0,0.0,22.92,,3,182,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,90.37,0.0,0.0,31.91,125.42,3,263,17,CNN 16k,IID,FashionMNIST,0.24,0.9138,0.8615,0.2749,0.8,0.7905,0.7673,0.6269,"{OFF,OFF,OFF,OFF,OFF,OFF}",13.92
Client 1,3,82.38,0.0,0.0,12.91,,5,270,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,54.98,0.0,0.0,17.24,,5,208,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,58.09,0.0,0.0,54.77,,5,181,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,46.7,0.0,0.0,67.8,,3,123,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,100.73,0.0,0.0,30.12,133.31,3,257,17,CNN 16k,IID,FashionMNIST,0.25,0.908,0.8913,0.2946,0.71,0.8156,0.7961,0.5692,"{OFF,OFF,OFF,OFF,OFF,OFF}",15.12
Client 1,4,111.84,0.0,0.0,14.52,,5,261,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,74.72,0.0,0.0,27.7,,5,212,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,73.27,0.0,0.0,79.37,,5,162,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,78.83,0.0,0.0,70.33,,3,149,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,124.25,0.0,0.0,33.2,162.9,3,249,17,CNN 16k,IID,FashionMNIST,0.18,0.9344,0.8894,0.2067,0.77,0.8097,0.7926,0.6272,"{OFF,OFF,OFF,OFF,OFF,OFF}",16.75
Client 1,5,143.28,0.0,0.0,12.09,,5,244,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,98.92,0.0,0.0,31.82,,5,206,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,102.99,0.0,0.0,73.39,,5,194,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,103.14,0.0,0.0,60.33,,3,186,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,155.92,0.0,0.0,27.0,185.6,3,240,17,CNN 16k,IID,FashionMNIST,0.25,0.9079,0.8942,0.2828,0.53,0.833,0.8252,0.5201,"{OFF,OFF,OFF,OFF,OFF,OFF}",18.69
Client 1,6,156.16,0.0,0.0,15.1,,5,246,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,125.21,0.0,0.0,28.03,,5,219,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,112.39,0.0,0.0,45.89,,5,225,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,106.48,0.0,0.0,58.25,,3,188,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,165.92,0.0,0.0,35.08,203.63,3,241,17,CNN 16k,IID,FashionMNIST,0.22,0.9179,0.9069,0.2833,0.62,0.8287,0.8146,0.5684,"{OFF,OFF,OFF,OFF,OFF,OFF}",22.15
Client 1,7,179.83,0.0,0.0,16.33,,5,230,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,132.43,0.0,0.0,48.68,,5,212,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
