Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.26,0.0,0.0,17.8,,5,334,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.98,0.0,0.0,9.74,,5,188,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,14.75,0.0,0.0,59.88,,5,131,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.83,0.0,0.0,24.84,,3,145,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,73.76,0.0,0.0,32.2,108.55,3,279,16,CNN 16k,IID,FashionMNIST,0.36,0.8891,0.8371,0.3114,1.17,0.7692,0.7372,0.6802,"{OFF,OFF,OFF,OFF,OFF,OFF}",15.47
Client 1,2,69.48,0.0,0.0,13.98,,5,285,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,37.2,0.0,0.0,19.56,,5,204,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,42.86,0.0,0.0,44.35,,5,190,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,36.47,0.0,0.0,43.11,,3,142,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,90.04,0.0,0.0,32.89,125.54,3,262,16,CNN 16k,IID,FashionMNIST,0.32,0.8844,0.8712,0.3714,0.78,0.7959,0.7765,0.6025,"{OFF,OFF,OFF,OFF,OFF,OFF}",21.28
Client 1,3,12.91,0.05,312.04,7.24,,5,368,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,63.28,0.05,55.53,14.95,,5,261,32,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,70.78,0.0,116.52,27.79,340.02,5,284,31,CNN 16k,IID,FashionMNIST,0.82,0.6318,0.6379,2.0124,1.25,0.7749,0.7397,0.6741,"{ON,OFF,OFF,OFF,OFF,ON}",28.69
Client 1,4,106.39,0.0,0.0,16.84,,5,281,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,66.44,0.0,0.0,17.43,,5,203,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,77.47,0.0,0.0,60.94,,5,198,29,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,59.1,0.0,0.0,54.59,,3,152,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,122.59,0.0,0.0,38.61,164.1,3,256,30,CNN 16k,IID,FashionMNIST,0.2,0.9285,0.8887,0.2338,0.83,0.8127,0.7923,0.5528,"{OFF,OFF,OFF,OFF,OFF,OFF}",17.93
Client 1,5,62.19,0.15,0.0,19.64,,5,376,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,41.64,0.25,0.0,12.46,,5,320,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,47.24,0.03,0.0,29.47,95.05,5,301,29,CNN 16k,IID,FashionMNIST,0.2,0.9293,0.8852,0.2143,0.63,0.8081,0.7957,0.5821,"{ON,OFF,OFF,OFF,OFF,ON}",20.34
Client 1,6,144.06,0.0,0.0,14.93,,5,257,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,113.69,0.0,0.0,24.42,,5,225,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
