Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.36,0.19,0.0,0.61,,5,271,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.68,0.14,0.0,0.67,,5,148,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.46,0.25,0.0,20.59,,5,13,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.49,0.04,0.0,22.42,,3,8,23,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.37,0.23,0.0,0.59,24.34,3,187,23,MLP,IID,AG_NEWS,0.33,0.8774,0.6139,0.1882,1.41,0.4954,0.3766,0.9434,,"{OFF,OFF,OFF,OFF,OFF,OFF}",47.04
Client 1,2,2.15,0.19,0.0,0.47,,5,245,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.51,0.09,0.0,0.27,,5,238,27,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.76,0.25,0.0,44.51,46.96,5,8,27,MLP,IID,AG_NEWS,0.19,0.9445,0.8,0.0814,0.83,0.678,0.6363,0.5681,,"{ON,OFF,OFF,OFF,OFF,OFF}",46.92
Client 1,3,3.27,0.19,0.0,0.52,,5,219,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.0,0.21,0.0,0.85,,5,162,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.73,0.21,0.0,44.77,,5,11,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,0.99,0.1,0.0,20.5,,3,13,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,3.09,0.23,0.0,0.62,48.23,3,165,29,MLP,IID,AG_NEWS,0.13,0.9609,0.8857,0.0561,0.87,0.7218,0.683,0.494,,"{OFF,OFF,OFF,OFF,OFF,OFF}",52.4
Client 1,4,2.93,0.19,0.0,0.5,,5,229,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,1.15,0.21,0.0,0.37,,5,254,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.58,0.21,0.0,37.72,41.22,5,14,33,MLP,IID,AG_NEWS,0.11,0.9669,0.8741,0.045,0.71,0.7725,0.7541,0.3787,,"{ON,OFF,OFF,OFF,OFF,OFF}",52.72
Client 1,5,2.97,0.19,0.0,0.52,,5,230,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,1.25,0.25,0.0,0.45,,5,274,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,2.06,0.25,0.0,48.81,52.08,5,14,32,MLP,IID,AG_NEWS,0.09,0.9718,0.8752,0.0359,0.71,0.774,0.7642,0.4006,,"{ON,OFF,OFF,OFF,OFF,ON}",62.64
Client 1,6,3.5,0.19,0.0,0.52,,5,223,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,1.65,0.27,0.0,0.49,,5,279,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,2.34,0.25,0.0,33.86,37.95,5,22,35,MLP,IID,AG_NEWS,0.08,0.9756,0.8757,0.0307,0.7,0.7846,0.7749,0.3827,,"{ON,OFF,OFF,OFF,OFF,ON}",56.92
Client 1,7,4.09,0.19,0.0,0.76,,5,213,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,2.16,0.26,0.0,0.87,,5,274,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,3.32,0.25,0.0,22.21,27.16,5,39,36,MLP,IID,AG_NEWS,0.07,0.9772,0.8763,0.0284,0.73,0.7819,0.7703,0.3996,,"{ON,OFF,OFF,OFF,OFF,OFF}",50.64
