Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,5.31,0.14,0.0,1.63,,5,365,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,1.22,0.29,0.0,1.75,,5,234,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.73,0.25,0.0,51.5,,5,12,22,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,1.01,0.1,0.0,45.73,,3,16,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,5.98,0.22,0.0,3.0,53.14,3,271,22,MLP,IID,AG_NEWS,0.35,0.8804,0.7153,0.1763,1.28,0.588,0.4928,0.7693,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.17
Client 1,2,5.1,0.14,0.0,1.69,,5,337,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.79,0.25,0.0,1.37,,5,213,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,2.09,0.25,0.0,48.79,,5,19,26,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,1.6,0.23,0.0,40.97,,3,21,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,6.96,0.22,0.0,4.01,51.92,3,272,25,MLP,IID,AG_NEWS,0.17,0.9488,0.878,0.0751,1.1,0.6887,0.6321,0.6199,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.22
Client 1,3,5.84,0.14,0.0,1.87,,5,340,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.39,0.32,0.0,1.48,,5,215,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,2.47,0.2,0.0,42.45,,5,21,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.14,0.18,0.0,38.59,,3,22,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,6.25,0.22,0.0,3.62,46.52,3,265,30,MLP,IID,AG_NEWS,0.13,0.9611,0.9207,0.0576,1.03,0.729,0.6798,0.51,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.27
