Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.72,0.0,0.0,12.52,,5,307,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,20.16,0.0,0.0,11.92,,5,192,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,22.1,0.0,0.0,45.21,,5,155,19,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,18.89,0.0,0.0,36.5,,3,131,19,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,65.46,0.0,0.0,28.5,96.63,3,272,19,CNN 16k,IID,FashionMNIST,0.34,0.8864,0.8105,0.3839,1.34,0.7422,0.7127,0.7698,"{OFF,OFF,OFF,OFF,OFF,OFF}",10.24
Client 1,2,15.91,0.05,265.64,7.43,,5,376,49,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,44.97,0.05,62.98,11.03,,5,295,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,4.49,0.0,127.01,20.49,297.09,5,304,30,CNN 16k,IID,FashionMNIST,1.15,0.511,0.513,2.1113,1.43,0.7401,0.7033,0.8103,"{ON,OFF,OFF,OFF,OFF,ON}",6.23
Client 1,3,45.56,0.1,0.0,13.91,,5,373,47,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,26.09,0.26,0.0,10.29,,5,310,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,32.53,0.12,0.0,52.79,89.19,5,192,32,CNN 16k,IID,FashionMNIST,0.18,0.9336,0.8778,0.2117,0.97,0.781,0.7479,0.6976,"{ON,OFF,OFF,OFF,OFF,ON}",5.33
Client 1,4,61.1,0.12,0.0,12.74,,5,368,45,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,38.42,0.21,0.0,14.03,,5,319,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,47.51,0.07,0.0,59.26,110.85,5,220,32,CNN 16k,IID,FashionMNIST,0.26,0.9003,0.882,0.3279,0.92,0.7951,0.7638,0.6069,"{ON,OFF,OFF,OFF,OFF,ON}",6.61
Client 1,5,76.15,0.08,0.0,13.78,,5,370,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,51.15,0.16,0.0,16.06,,5,328,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,59.41,0.03,0.0,51.0,114.91,5,255,32,CNN 16k,IID,FashionMNIST,0.24,0.9115,0.8875,0.315,0.72,0.8012,0.7798,0.5958,"{ON,OFF,OFF,OFF,OFF,ON}",6.51
Client 1,6,97.08,0.22,0.0,13.51,,5,368,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,72.23,0.11,0.0,17.52,,5,335,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,73.03,0.02,0.0,67.64,145.47,5,259,32,CNN 16k,IID,FashionMNIST,0.18,0.9335,0.8952,0.2116,0.77,0.7951,0.7656,0.5764,"{ON,OFF,OFF,OFF,OFF,ON}",6.7
Client 1,7,82.46,0.13,0.0,15.42,,5,364,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,66.15,0.13,0.0,17.18,,5,332,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,71.28,0.02,0.0,37.0,113.37,5,309,33,CNN 16k,IID,FashionMNIST,0.21,0.9198,0.9085,0.2122,0.62,0.8299,0.8166,0.6123,"{ON,OFF,OFF,OFF,OFF,ON}",6.22
Client 1,8,103.48,0.15,0.0,15.69,,5,366,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,79.98,0.33,0.0,19.3,,5,336,29,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,89.53,0.0,0.0,24.0,131.48,5,352,33,CNN 16k,IID,FashionMNIST,0.14,0.95,0.9187,0.1323,0.6,0.8407,0.8259,0.4993,"{ON,OFF,OFF,OFF,OFF,ON}",7.56
Client 1,9,109.17,0.28,0.0,19.79,,5,352,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,110.42,0.08,0.0,18.79,,5,346,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,113.42,0.0,0.0,53.25,172.93,5,294,32,CNN 16k,IID,FashionMNIST,0.16,0.9409,0.9103,0.2055,0.65,0.8408,0.8299,0.4658,"{ON,OFF,OFF,OFF,OFF,ON}",6.11
Client 1,10,106.76,0.14,0.0,18.67,,5,359,46,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,98.31,0.14,0.0,21.32,,5,349,30,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,91.54,0.0,0.0,74.57,172.56,5,268,32,CNN 16k,IID,FashionMNIST,0.18,0.9362,0.8793,0.2092,0.66,0.8236,0.8016,0.5004,"{ON,OFF,OFF,OFF,OFF,ON}",6.11
