Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,4,2.51,0.07,0.0,0.5,,5,234,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,1.05,0.15,0.0,0.34,,5,261,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.33,0.21,0.0,44.65,47.89,5,11,31,MLP,IID,AG_NEWS,0.17,0.9449,0.9335,0.0787,0.53,0.8343,0.8167,0.3021,,"{ON,OFF,OFF,OFF,OFF,ON}",39.02
Client 1,5,4.09,0.07,0.0,0.55,,5,209,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,3.02,0.17,0.0,0.93,,5,173,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,2.56,0.25,0.0,33.12,,5,23,33,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,1.92,0.04,0.0,37.73,,3,12,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,3.46,0.22,0.0,0.74,41.92,3,167,35,MLP,IID,AG_NEWS,0.13,0.9604,0.8384,0.0563,0.69,0.8005,0.7716,0.3896,,"{OFF,OFF,ON,OFF,OFF,ON}",34.37
Client 1,6,3.08,0.07,0.0,0.49,,5,224,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,1.44,0.16,0.0,0.43,,5,282,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,2.27,0.26,0.0,27.98,32.35,5,26,35,MLP,IID,AG_NEWS,0.13,0.9598,0.88,0.0546,0.54,0.8347,0.8209,0.3185,,"{ON,OFF,ON,OFF,OFF,ON}",42.4
Client 1,7,4.71,0.07,0.0,0.72,,5,206,37,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,4.2,0.15,0.0,0.98,,5,176,38,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,3.55,0.26,0.0,50.18,,5,20,38,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,7,2.43,0.05,0.0,38.9,,3,13,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,7,3.74,0.22,0.0,0.91,56.06,3,162,37,MLP,IID,AG_NEWS,0.11,0.9666,0.8482,0.0467,0.68,0.8083,0.7827,0.3716,,"{OFF,OFF,ON,OFF,OFF,ON}",36.44
Client 1,8,3.53,0.07,0.0,0.71,,5,212,41,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,1.91,0.16,0.0,0.56,,5,280,40,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,2.9,0.22,0.0,39.97,45.33,5,22,39,MLP,IID,AG_NEWS,0.11,0.9656,0.9561,0.0467,0.6,0.8349,0.8128,0.3035,,"{ON,OFF,ON,OFF,OFF,ON}",40.95
Client 1,9,3.48,0.07,0.0,0.87,,5,219,42,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,9,2.09,0.16,0.0,0.64,,5,291,41,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,9,3.39,0.23,0.0,42.07,47.17,5,24,42,MLP,IID,AG_NEWS,0.11,0.9675,0.9588,0.0441,0.63,0.8301,0.8074,0.3148,,"{ON,OFF,ON,OFF,OFF,ON}",210.29
Client 1,10,4.28,0.07,0.0,1.13,,5,220,44,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,10,2.56,0.13,0.0,0.78,,5,292,41,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,10,4.43,0.22,0.0,37.19,43.63,5,32,43,MLP,IID,AG_NEWS,0.1,0.969,0.8814,0.0421,0.63,0.8335,0.8106,0.3104,,"{ON,OFF,ON,OFF,OFF,ON}",210.29
