Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,45.48,0.0,0.0,14.7,,5,319,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.62,0.0,0.0,12.77,,5,197,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,12.15,0.0,0.0,44.91,,5,175,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,16.62,0.0,0.0,14.09,,3,182,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,65.83,0.0,0.0,28.61,96.9,3,276,16,CNN 16k,IID,FashionMNIST,0.35,0.8849,0.824,0.3929,1.19,0.7574,0.7317,0.7723,"{OFF,OFF,OFF,OFF,OFF,OFF}",4.13
Client 1,2,40.55,0.0,0.0,12.4,,5,375,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,28.53,0.0,0.0,4.71,,5,309,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,24.0,0.0,0.0,48.07,74.69,5,204,17,CNN 16k,IID,FashionMNIST,0.13,0.9571,0.872,0.1507,1.33,0.7409,0.7102,0.832,"{ON,OFF,OFF,OFF,OFF,OFF}",3.83
Client 1,3,79.86,0.0,0.0,14.38,,5,285,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,46.3,0.0,0.0,17.47,,5,207,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,58.1,0.0,0.0,53.03,,5,194,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,34.28,0.0,0.0,51.42,,3,129,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,94.98,0.0,0.0,26.79,124.23,3,260,17,CNN 16k,IID,FashionMNIST,0.28,0.9008,0.8666,0.2892,0.65,0.8003,0.7799,0.6779,"{ON,OFF,OFF,OFF,OFF,OFF}",3.88
Client 1,4,73.01,0.0,0.0,12.03,,5,365,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,54.01,0.0,0.0,11.73,,5,326,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,62.29,0.0,0.0,50.67,115.93,5,247,17,CNN 16k,IID,FashionMNIST,0.18,0.9362,0.7998,0.1879,1.12,0.707,0.6566,0.8825,"{ON,OFF,OFF,OFF,OFF,OFF}",4.13
Client 1,5,63.76,0.0,0.0,12.87,,5,365,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,53.47,0.0,0.0,9.89,,5,334,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,48.63,0.0,0.0,29.1,87.26,5,319,17,CNN 16k,IID,FashionMNIST,0.19,0.9296,0.9075,0.2248,0.85,0.8062,0.7821,0.662,"{ON,OFF,OFF,OFF,OFF,OFF}",4.18
Client 1,6,125.79,0.0,0.0,13.63,,5,260,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,97.43,0.0,0.0,23.94,,5,231,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,93.31,0.0,0.0,80.81,,5,189,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,47.59,0.0,0.0,65.6,,3,141,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,136.2,0.0,0.0,26.21,177.93,3,254,17,CNN 16k,IID,FashionMNIST,0.23,0.9128,0.8783,0.2781,0.6,0.8146,0.8035,0.5943,"{ON,OFF,OFF,OFF,OFF,OFF}",4.33
Client 1,7,16.95,0.05,330.56,6.93,,5,365,52,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
