Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,43.21,0.0,0.0,13.88,,5,311,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,18.54,0.0,0.0,12.02,,5,192,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,17.68,0.0,0.0,49.47,,5,157,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.3,0.0,0.0,60.03,,3,89,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,63.06,0.0,0.0,29.4,95.4,3,272,17,CNN 16k,IID,FashionMNIST,0.39,0.8698,0.7461,0.3722,1.42,0.6938,0.6494,1.0546,"{OFF,OFF,OFF,OFF,OFF,OFF}",4.15
Client 1,2,34.25,0.0,0.0,12.4,,5,371,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,18.02,0.0,0.0,6.49,,5,286,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,23.58,0.0,0.0,35.86,62.21,5,211,16,CNN 16k,IID,FashionMNIST,0.22,0.9192,0.9025,0.1868,1.03,0.7913,0.7582,0.6585,"{ON,OFF,OFF,OFF,OFF,OFF}",3.88
Client 1,3,41.68,0.0,0.0,13.63,,5,369,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,23.62,0.0,0.0,9.49,,5,300,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,31.25,0.0,0.0,56.05,90.21,5,184,17,CNN 16k,IID,FashionMNIST,0.2,0.9302,0.8446,0.2129,0.84,0.7341,0.7085,0.7816,"{ON,OFF,OFF,OFF,OFF,OFF}",3.98
Client 1,4,59.89,0.0,0.0,13.6,,5,369,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,40.37,0.0,0.0,11.93,,5,322,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,46.87,0.0,0.0,62.38,112.45,5,206,18,CNN 16k,IID,FashionMNIST,0.21,0.925,0.8582,0.1956,0.77,0.7681,0.7373,0.9149,"{ON,OFF,OFF,OFF,OFF,OFF}",4.13
Client 1,5,81.29,0.0,0.0,13.81,,5,366,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,63.06,0.0,0.0,13.99,,5,332,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,67.92,0.0,0.0,26.74,105.33,5,329,18,CNN 16k,IID,FashionMNIST,0.27,0.896,0.8766,0.3503,0.7,0.7929,0.763,0.5995,"{ON,OFF,OFF,OFF,OFF,OFF}",4.1
Client 1,6,72.09,0.0,0.0,12.22,,5,362,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,56.11,0.0,0.0,14.16,,5,329,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,60.02,0.0,0.0,27.1,94.64,5,326,18,CNN 16k,IID,FashionMNIST,0.23,0.915,0.8845,0.272,0.7,0.7914,0.775,0.6796,"{ON,OFF,OFF,OFF,OFF,OFF}",4.31
Client 1,7,89.24,0.0,0.0,12.26,,5,361,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,79.45,0.0,0.0,13.32,,5,345,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,70.81,0.0,0.0,38.72,113.4,5,316,17,CNN 16k,IID,FashionMNIST,0.17,0.9356,0.8996,0.1854,0.54,0.8177,0.8089,0.5776,"{ON,OFF,OFF,OFF,OFF,OFF}",4.51
Client 1,8,98.26,0.0,0.0,20.64,,5,355,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,110.57,0.0,0.0,11.6,,5,354,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,94.41,0.0,0.0,42.67,141.19,5,319,17,CNN 16k,IID,FashionMNIST,0.19,0.9291,0.9082,0.2041,0.67,0.8217,0.8001,0.617,"{ON,OFF,OFF,OFF,OFF,OFF}",4.69
Client 1,9,109.25,0.0,0.0,16.62,,5,360,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,9,105.38,0.0,0.0,16.01,,5,348,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,9,96.94,0.0,0.0,71.85,173.02,5,267,17,CNN 16k,IID,FashionMNIST,0.22,0.918,0.856,0.2444,0.5,0.8331,0.8296,0.5552,"{ON,OFF,OFF,OFF,OFF,OFF}",4.54
Client 1,10,132.27,0.0,0.0,17.53,,5,353,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,10,122.15,0.0,0.0,23.5,,5,346,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,10,128.43,0.0,0.0,35.66,168.62,5,343,18,CNN 16k,IID,FashionMNIST,0.14,0.9495,0.8685,0.1615,0.61,0.8116,0.8003,0.6586,"{ON,OFF,OFF,OFF,OFF,OFF}",4.54
