Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,44.92,0.0,0.0,16.71,,5,318,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,19.84,0.0,0.0,12.77,,5,198,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,19.35,0.0,0.0,64.94,,5,125,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,20.2,0.0,0.0,43.55,,3,109,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,71.97,0.0,0.0,30.69,105.15,3,275,17,CNN 16k,IID,FashionMNIST,0.37,0.8747,0.787,0.4245,1.24,0.7246,0.6896,0.9357,"{OFF,OFF,OFF,OFF,OFF,OFF}",39.19
Client 1,2,36.17,0.0,0.0,13.8,,5,374,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,17.96,0.0,0.0,7.87,,5,294,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,24.73,0.0,0.0,37.79,65.42,5,206,17,CNN 16k,IID,FashionMNIST,0.15,0.9451,0.8215,0.1544,1.27,0.715,0.6777,1.0128,"{ON,OFF,OFF,OFF,OFF,OFF}",30.61
Client 1,3,76.69,0.0,0.0,13.39,,5,279,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,53.69,0.0,0.0,14.2,,5,217,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,59.33,0.0,0.0,44.01,,5,189,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,3,32.6,0.0,0.0,22.49,,3,179,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,3,91.78,0.0,0.0,28.69,122.96,3,261,16,CNN 16k,IID,FashionMNIST,0.29,0.8939,0.8579,0.3311,0.8,0.7911,0.7689,0.6712,"{OFF,OFF,OFF,OFF,OFF,OFF}",34.68
