Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,42.14,0.0,0.0,13.51,,5,312,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,1,17.68,0.0,0.0,11.14,,5,191,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,1,21.0,0.0,0.0,43.16,,5,160,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,1,17.24,0.0,0.0,19.97,,3,156,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,1,62.01,0.0,0.0,32.21,96.74,3,274,16,CNN 16k,IID,FashionMNIST,0.36,0.8941,0.8024,0.3027,1.22,0.7203,0.6924,0.8641,"{OFF,OFF,OFF,OFF,OFF,OFF}",41.09
Client 1,2,63.35,0.0,0.0,13.61,,5,288,16,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,2,36.88,0.0,0.0,13.71,,5,202,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,2,35.95,0.0,0.0,28.8,,5,228,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,2,34.02,0.0,0.0,50.22,,3,128,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,2,81.21,0.0,0.0,28.52,112.45,3,263,16,CNN 16k,IID,FashionMNIST,0.29,0.898,0.8555,0.3297,0.78,0.7924,0.7694,0.6629,"{OFF,OFF,OFF,OFF,OFF,OFF}",37.25
Client 1,3,17.52,0.05,286.31,7.41,,5,456,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,3,7.28,0.05,63.97,4.72,,5,393,33,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,3,30.63,0.12,0.0,45.53,319.59,5,213,18,CNN 16k,IID,FashionMNIST,0.74,0.6931,0.7015,1.2083,1.03,0.7894,0.7536,0.6717,"{ON,OFF,OFF,OFF,OFF,ON}",41.42
Client 1,4,107.37,0.0,0.0,14.04,,5,263,44,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,4,76.13,0.0,0.0,22.33,,5,217,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,4,82.58,0.0,0.0,55.9,,5,196,16,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,4,54.44,0.0,0.0,63.15,,3,145,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,4,120.26,0.0,0.0,27.59,150.62,3,252,17,CNN 16k,IID,FashionMNIST,0.26,0.9064,0.8836,0.2835,0.62,0.8203,0.8003,0.6102,"{OFF,OFF,OFF,OFF,OFF,OFF}",118.08
Client 1,5,131.7,0.0,0.0,14.53,,5,256,42,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,5,95.99,0.0,0.0,27.31,,5,214,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,5,96.7,0.0,0.0,33.77,,5,241,17,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,5,81.17,0.0,0.0,45.93,,3,183,18,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,5,141.77,0.0,0.0,23.8,168.56,3,243,17,CNN 16k,IID,FashionMNIST,0.2,0.9274,0.8902,0.2149,0.6,0.8349,0.8209,0.5761,"{OFF,OFF,OFF,OFF,OFF,OFF}",41.9
Client 1,6,144.11,0.0,0.0,15.0,,5,249,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,6,108.79,0.0,0.0,29.33,,5,216,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,6,106.63,0.0,0.0,58.0,,5,207,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,6,92.71,0.0,0.0,69.33,,3,168,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,6,152.64,0.0,0.0,25.72,181.0,3,240,17,CNN 16k,IID,FashionMNIST,0.19,0.9274,0.896,0.2283,0.63,0.8245,0.8131,0.5761,"{OFF,OFF,ON,OFF,OFF,OFF}",35.99
Client 1,7,167.0,0.0,0.0,14.72,,5,242,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,7,135.54,0.0,0.0,30.93,,5,221,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,7,130.03,0.0,0.0,89.39,,5,182,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,7,101.96,0.0,0.0,47.47,,3,208,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 5,7,162.48,0.0,0.0,26.24,223.7,3,234,18,CNN 16k,IID,FashionMNIST,0.15,0.943,0.9215,0.1753,0.66,0.8389,0.8183,0.5038,"{OFF,OFF,ON,OFF,OFF,OFF}",33.88
Client 1,8,186.76,0.0,0.0,17.07,,5,233,43,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 2,8,162.44,0.0,0.0,30.24,,5,219,31,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
Client 3,8,154.41,0.0,0.0,72.07,,5,201,18,CNN 16k,IID,FashionMNIST,,,,,,,,,,0.0
Client 4,8,133.0,0.0,0.0,50.25,,3,206,17,CNN 16k,non-IID,FashionMNIST,,,,,,,,,,0.0
