Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,2.34,0.36,0.0,0.53,,5,255,24,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.58,0.24,0.0,0.62,,5,162,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.52,0.22,0.0,26.52,,5,9,23,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.38,0.24,0.0,26.34,,3,6,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,2.37,0.21,0.0,0.66,29.52,3,182,22,MLP,IID,AG_NEWS,0.29,0.9049,0.6437,0.1448,1.79,0.4827,0.3923,0.9618,,"{OFF,OFF,OFF,OFF,OFF,OFF}",136.57
Client 1,2,2.33,0.36,0.0,0.54,,5,259,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,0.77,0.2,0.0,0.35,,5,219,27,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,0.85,0.23,0.0,21.81,24.24,5,19,26,MLP,IID,AG_NEWS,0.19,0.9441,0.6329,0.0889,1.41,0.5266,0.4618,0.8722,,"{ON,OFF,OFF,OFF,OFF,OFF}",39.38
Client 1,3,2.03,0.36,0.0,0.51,,5,246,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,0.84,0.13,0.0,0.33,,5,237,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.21,0.19,0.0,40.8,43.34,5,12,30,MLP,IID,AG_NEWS,0.15,0.9552,0.7929,0.0632,1.06,0.6326,0.5975,0.6673,,"{ON,OFF,OFF,OFF,OFF,OFF}",50.61
Client 1,4,2.45,0.36,0.0,0.47,,5,235,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,1.03,0.14,0.0,0.36,,5,264,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,1.52,0.19,0.0,41.68,45.17,5,13,33,MLP,IID,AG_NEWS,0.12,0.9625,0.8426,0.051,0.96,0.6867,0.6626,0.5646,,"{ON,OFF,OFF,OFF,OFF,ON}",47.38
Client 1,5,2.45,0.36,0.0,0.49,,5,238,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,1.18,0.14,0.0,0.37,,5,278,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,1.73,0.24,0.0,41.84,44.86,5,16,35,MLP,IID,AG_NEWS,0.1,0.9676,0.843,0.0413,0.94,0.708,0.6891,0.5429,,"{ON,OFF,OFF,OFF,OFF,ON}",48.18
Client 1,6,3.12,0.36,0.0,0.46,,5,199,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,1.26,0.15,0.0,0.45,,5,282,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,2.27,0.24,0.0,44.78,48.72,5,14,36,MLP,IID,AG_NEWS,0.09,0.9704,0.8538,0.0359,0.93,0.7215,0.7065,0.5257,,"{ON,OFF,OFF,OFF,OFF,ON}",44.9
Client 1,7,3.28,0.36,0.0,0.51,,5,222,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,1.74,0.14,0.0,0.49,,5,285,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,2.57,0.24,0.0,37.89,41.94,5,20,37,MLP,IID,AG_NEWS,0.09,0.9731,0.8579,0.0326,0.94,0.7315,0.7143,0.5087,,"{ON,OFF,OFF,OFF,OFF,ON}",50.24
Client 1,8,3.42,0.36,0.0,0.64,,5,220,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,1.83,0.14,0.0,0.55,,5,295,36,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,2.95,0.2,0.0,24.0,29.1,5,35,38,MLP,IID,AG_NEWS,0.09,0.9733,0.8646,0.0333,0.95,0.7432,0.72,0.4713,,"{ON,OFF,OFF,OFF,OFF,ON}",48.52
Client 1,9,3.67,0.36,0.0,0.91,,5,189,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,9,2.04,0.14,0.0,0.61,,5,295,37,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,9,3.45,0.21,0.0,44.01,49.19,5,19,37,MLP,IID,AG_NEWS,0.08,0.9745,0.9409,0.0317,1.04,0.7331,0.7075,0.5085,,"{ON,OFF,OFF,OFF,OFF,ON}",48.33
